@RELATION ./Datasets/MP3/newtrain.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre STRING
@ATTRIBUTE title STRING

@DATA
5.951,17240000.0,197700000.0,-297100000000000.0,-3409000000000000.0,-3.91e+16,1.024e+22,3.069e+16,3.521e+17,1.546e+25,1.388,1203.0,10970.0,41470000000.0,426900000000.0,4338000000000.0,2.144e+18,3839000000000.0,39000000000000.0,2.573e+21,1632.0,178.8,1826.0,192.4,0.4875,0.05001,-0.9478,0.5257,-0.1051,0.04254,0.07077,-0.06365,-0.008382,0.1061,0.002544,0.0,0.04813,0.21,0.2058,0.169,0.1517,0.1988,0.1489,0.14,0.1194,0.0,-90.98,8.96,-0.6517,-0.2182,0.2254,0.6056,1.39,0.2234,-0.1455,0.6656,0.1262,-0.2306,0.5456,9.305,4.69,2.036,2.031,2.008,2.583,2.141,2.832,2.238,2.099,1.962,1.938,2.111,0.5938,40.27,2535.0,263100.0,47260000.0,0.1831,11.63,948.7,84910.0,16870000.0,59.07,35.22,-4.29,1.197,0.2421,0.06245,16.83,9.961,0.002421,0.002759,0.1027,0.07133,0.006102,0.00169,220.6,1.138e-12,357.7,378.9,526.1,311.3,699.1,349.6,44.74,22.37,Folk,093716.mp3
1.027,16230000.0,186500000.0,-263500000000000.0,-3028000000000000.0,-3.479e+16,8.556e+21,2.726e+16,3.132e+17,1.298e+25,0.4901,1207.0,9601.0,39180000000.0,380900000000.0,3582000000000.0,1.908e+18,3429000000000.0,32240000000000.0,2.004e+21,36.83,13.32,1785.0,194.2,0.5729,0.04306,-0.949,0.7035,-0.3998,0.1005,-0.1019,0.01175,0.08248,0.1029,0.1169,0.0,0.03679,0.1116,0.186,0.1721,0.1474,0.1199,0.1153,0.1201,0.1069,0.0,-132.0,7.537,-1.06,-1.783,0.5425,0.895,3.735,-1.123,-0.353,0.2352,-2.221,-2.618,-1.355,12.96,3.316,1.85,1.982,1.853,3.838,2.148,2.614,1.933,1.996,2.062,2.12,1.846,0.1035,36.67,1608.0,135500.0,21910000.0,0.06129,6.773,356.5,33800.0,5935000.0,66.45,31.08,-5.493,1.175,0.04252,0.02232,18.06,7.706,0.0001401,0.0003247,0.1189,0.06707,0.001076,0.0005882,220.4,3.479,391.9,345.7,564.3,240.8,721.9,281.7,46.2,18.03,Folk,087972.mp3
5.939,6521000.0,74720000.0,-42520000000000.0,-487300000000000.0,-5583000000000000.0,5.546e+20,4387000000000000.0,5.027e+16,8.344e+23,0.8322,1206.0,10170.0,15730000000.0,156500000000.0,1520000000000.0,3.078e+17,1408000000000.0,13680000000000.0,3.408e+20,1605.0,86.89,1703.0,165.6,0.4997,0.04671,-0.9497,0.6826,-0.1615,0.05825,-0.1176,-0.08735,-0.01505,0.02741,-0.06519,0.0,0.02696,0.171,0.2225,0.186,0.1584,0.1653,0.1358,0.1203,0.121,0.0,-92.56,8.676,1.011,-0.746,-0.4305,-4.132,1.245,2.143,-0.1773,-0.5851,-0.1208,-0.6053,1.469,9.928,3.89,2.204,2.067,1.854,3.205,2.35,2.983,2.459,2.034,1.989,2.178,1.794,0.5931,37.65,2050.0,209100.0,35610000.0,0.1246,7.305,678.1,73990.0,13510000.0,67.91,33.01,-4.172,1.198,0.2469,0.05702,18.02,7.661,0.002918,0.00275,0.1163,0.0489,0.006256,0.001559,216.5,7.648,448.6,422.0,563.1,239.4,717.3,271.8,45.91,17.4,Folk,040239.mp3
3.556,7675000.0,88070000.0,-58900000000000.0,-675900000000000.0,-7756000000000000.0,9.042e+20,6086000000000000.0,6.984e+16,1.366e+24,0.8772,1208.0,6690.0,18540000000.0,157700000000.0,1178000000000.0,4.269e+17,1420000000000.0,10610000000000.0,3.113e+20,999.6,129.6,1794.0,200.3,0.5641,0.04755,-0.9851,0.6281,0.0739,-0.05654,0.005509,0.03683,0.02287,0.08479,0.08427,0.0,0.01826,0.1606,0.213,0.1608,0.1323,0.1076,0.1157,0.09999,0.075,0.0,-108.4,15.66,-1.711,-2.427,-0.3766,0.9765,4.913,2.298,0.7513,0.6612,-0.3104,0.8172,-0.4076,10.72,3.425,1.419,1.679,1.769,2.227,1.946,1.854,1.6,1.792,1.852,1.858,1.643,0.355,25.13,1557.0,197900.0,36110000.0,0.1088,7.555,650.4,69410.0,13440000.0,29.82,23.1,-4.063,1.215,0.1964,0.05895,8.649,3.498,0.001698,0.002141,0.04547,0.03695,0.005085,0.001705,203.5,8.688,194.7,72.24,270.3,109.3,347.8,167.1,22.26,10.69,Folk,045519.mp3
5.388,27530000.0,309300000.0,-758100000000000.0,-8517000000000000.0,-9.568e+16,4.175e+22,7.668e+16,8.615e+17,5.919e+25,1.575,1208.0,11310.0,66500000000.0,684200000000.0,6996000000000.0,5.493e+18,6159000000000.0,62970000000000.0,6.492e+21,1873.0,136.1,1702.0,210.0,0.5456,0.05206,-0.9474,0.3618,-0.06958,0.1172,0.1318,-0.008788,0.08248,0.08087,0.08037,0.0,0.1019,0.2852,0.324,0.1937,0.1607,0.2228,0.1393,0.1237,0.1104,0.0,-104.7,9.378,-2.105,-0.6541,0.03517,7.056,2.376,-0.1623,-0.4932,0.7778,-1.672,-1.761,-1.575,16.5,5.849,2.217,2.205,2.002,4.173,2.876,3.172,2.063,2.522,1.95,2.179,2.173,0.539,39.12,2931.0,292100.0,56790000.0,0.2272,20.93,1418.0,132400.0,23200000.0,34.62,35.52,-3.774,1.358,0.2669,0.08136,13.5,14.15,0.004113,0.005745,0.093,0.1365,0.006821,0.002264,196.4,9.254,229.5,240.2,421.8,442.0,548.5,485.4,35.11,31.07,Folk,130940.mp3
6.023,1746000.0,19330000.0,-3048000000000.0,-33750000000000.0,-373600000000000.0,1.064e+19,303700000000000.0,3362000000000000.0,1.444e+22,0.8761,1207.0,11620.0,4216000000.0,43630000000.0,449300000000.0,2.208e+16,392600000000.0,4043000000000.0,2.606e+19,1127.0,19.63,1639.0,163.6,0.4908,0.03351,-0.9426,0.5768,-0.09984,0.1716,-0.08509,-0.03184,-0.02471,-0.004163,0.0274,0.0,0.0338,0.1516,0.1717,0.1449,0.1316,0.1219,0.1473,0.1028,0.1121,0.0,-88.74,7.979,-0.2029,-0.3239,-0.4555,-1.377,0.05661,0.5422,-0.2634,-0.5002,-0.6527,-0.5366,-0.2937,9.54,4.092,1.544,1.636,1.591,2.623,1.991,2.438,2.174,1.917,1.738,1.814,1.753,0.6015,43.13,2533.0,242500.0,41460000.0,0.1176,9.609,705.1,68460.0,13080000.0,77.11,36.34,-4.521,1.289,0.2075,0.02653,19.03,7.217,0.002694,0.001487,0.1225,0.05446,0.005086,0.0007964,220.6,1.081e-12,411.3,345.3,594.8,225.5,794.2,280.3,50.83,17.94,Folk,010386.mp3
1.468,1362000.0,15110000.0,-1856000000000.0,-20590000000000.0,-228400000000000.0,5.055e+18,185200000000000.0,2055000000000000.0,6.905e+21,0.5152,1210.0,9362.0,3296000000.0,31030000000.0,283000000000.0,1.347e+16,278900000000.0,2542000000000.0,1.283e+19,123.5,22.87,1940.0,291.6,0.5911,0.04743,-0.9587,0.5885,-0.1248,0.1452,-0.07696,-0.02445,-0.006822,0.06577,0.04268,0.0,0.05999,0.251,0.2085,0.1839,0.1765,0.1417,0.1601,0.135,0.1245,0.0,-128.2,11.43,1.104,-0.6842,-1.815,0.1911,4.121,3.023,-0.1668,-0.8255,-3.002,-1.687,0.3554,14.73,5.236,2.071,1.938,2.393,3.321,2.696,2.843,2.382,1.864,1.876,1.864,2.282,0.1468,33.99,1876.0,169300.0,28910000.0,0.07611,14.89,1226.0,98960.0,19470000.0,51.66,32.41,-5.287,1.486,0.06926,0.03474,14.29,8.835,0.0002939,0.0007739,0.08894,0.08412,0.001768,0.0009136,140.5,23.36,287.0,230.2,446.4,276.1,574.0,349.4,36.74,22.36,Folk,006779.mp3
5.592,494500.0,5888000.0,-244500000000.0,-2911000000000.0,-34660000000000.0,2.418e+17,26180000000000.0,311700000000000.0,4.082e+20,1.243,1169.0,10560.0,1156000000.0,12100000000.0,124300000000.0,1715000000000000.0,108700000000.0,1117000000000.0,2.195e+18,1753.0,78.24,1662.0,170.8,0.5266,0.04154,-0.9737,0.3582,-0.09535,0.00796,0.1382,0.1162,0.003784,0.04602,0.01914,0.0,0.04677,0.226,0.2295,0.122,0.1312,0.1089,0.1176,0.1104,0.09104,0.0,-96.56,9.432,0.1865,-0.8006,-0.02113,4.643,0.7832,0.381,1.006,0.2097,0.1661,-0.9707,-0.139,11.76,3.329,1.521,1.651,1.659,3.091,2.423,2.104,1.906,1.906,1.834,1.643,1.738,0.5584,38.29,2952.0,307100.0,56470000.0,0.1805,14.08,1150.0,96090.0,17220000.0,27.18,19.84,-4.122,1.241,0.2579,0.05661,9.046,6.637,0.002569,0.003089,0.05179,0.07173,0.006608,0.001569,209.3,14.32,137.7,69.57,282.7,207.4,439.4,287.7,28.12,18.41,Folk,001925.mp3
5.079,23180000.0,264300000.0,-537500000000000.0,-6128000000000000.0,-6.986e+16,2.492e+22,5.518e+16,6.29e+17,3.693e+25,0.8222,1209.0,10170.0,56080000000.0,555300000000.0,5377000000000.0,3.9e+18,4999000000000.0,48400000000000.0,4.264e+21,1166.0,55.17,1607.0,172.0,0.5703,0.02946,-0.9566,0.559,-0.04303,0.0226,0.07579,0.001897,8.871e-05,0.09017,0.06796,0.0,0.07201,0.2923,0.2079,0.1616,0.1406,0.1236,0.1017,0.1099,0.09609,0.0,-95.97,11.28,0.4888,-0.3279,-0.6359,1.158,0.7394,-0.3298,-1.888,0.2008,0.3976,-0.8436,0.4844,10.84,4.13,1.527,1.748,1.668,3.332,1.94,2.298,2.07,1.924,1.941,1.879,1.821,0.5061,38.66,2492.0,247700.0,46180000.0,0.1339,16.62,1362.0,91880.0,18450000.0,52.79,27.98,-3.918,1.2,0.2062,0.04955,15.08,9.66,0.003158,0.003081,0.091,0.09577,0.005134,0.001464,220.5,1.265,328.4,229.9,471.1,301.9,624.2,371.9,39.95,23.8,Folk,118738.mp3
1.924,26220000.0,295600000.0,-687600000000000.0,-7751000000000000.0,-8.736e+16,3.606e+22,6.979e+16,7.866e+17,5.164e+25,0.1692,1205.0,8825.0,63180000000.0,587500000000.0,5217000000000.0,4.97e+18,5288000000000.0,46950000000000.0,4.626e+21,138.9,10.01,1840.0,171.5,0.5284,0.03497,-0.9515,0.8286,-0.3171,0.2552,0.09325,-0.06103,-0.02236,0.02993,-0.01583,0.0,0.007463,0.0628,0.1709,0.1694,0.1195,0.0904,0.08089,0.06395,0.06725,0.0,-113.2,7.213,0.6292,0.06968,-0.5201,-5.767,-3.409,-1.146,1.781,-1.067,-1.834,-1.287,0.7815,7.399,1.72,1.5,1.569,1.394,1.613,1.648,1.499,1.51,1.525,1.527,1.517,1.604,0.1924,33.35,1108.0,91140.0,13820000.0,0.02543,3.118,325.8,37650.0,7041000.0,76.75,25.43,-5.657,1.088,0.07266,0.01136,21.19,2.165,0.0001187,8.834e-05,0.1142,0.01224,0.001817,0.0003141,220.6,1.109e-12,682.3,218.8,662.2,67.65,769.5,91.11,49.25,5.831,Folk,126979.mp3
3.076,8213000.0,93980000.0,-67460000000000.0,-771900000000000.0,-8833000000000000.0,1.108e+21,6951000000000000.0,7.953e+16,1.66e+24,0.5208,1208.0,18080.0,19850000000.0,262000000000.0,3398000000000.0,4.891e+17,2358000000000.0,30580000000000.0,9.58e+20,181.3,28.82,1599.0,250.8,0.6179,0.03224,-0.8296,0.2314,-0.3431,0.2656,-0.1294,0.01031,0.03757,-0.02072,0.004009,0.0,0.1263,0.2589,0.1661,0.1545,0.1447,0.1146,0.1019,0.1015,0.1024,0.0,-107.0,3.328,0.8104,-1.663,-0.5152,1.778,-0.1721,0.8427,-0.8372,0.3674,0.2995,-0.7988,-1.44,14.83,3.693,1.513,1.43,1.322,3.803,1.688,1.527,1.445,1.287,1.371,1.278,1.417,0.307,65.22,3725.0,206700.0,42630000.0,0.165,17.44,1098.0,70800.0,12510000.0,115.8,59.42,-4.278,1.366,0.08281,0.036,32.57,17.08,0.0009303,0.001106,0.2494,0.1684,0.001839,0.0008315,208.3,1.024e-12,407.0,608.8,1018.0,533.7,1333.0,500.4,85.33,32.03,Folk,048808.mp3
4.171,30600000.0,342800000.0,-936500000000000.0,-1.049e+16,-1.175e+17,5.732e+22,9.444e+16,1.058e+18,8.054e+25,1.077,1206.0,7694.0,73810000000.0,648100000000.0,5275000000000.0,6.777e+18,5831000000000.0,47450000000000.0,5.424e+21,1553.0,90.05,1756.0,260.7,0.5202,0.03811,-0.9804,0.54,0.1648,0.07815,0.1437,0.0536,0.04449,0.09149,0.05239,0.0,0.03854,0.2957,0.2483,0.1605,0.1478,0.1513,0.133,0.1143,0.1059,0.0,-108.0,15.65,-0.7467,-1.819,-0.3145,5.092,2.714,0.8769,0.9404,-0.6267,-2.356,-0.6587,-0.9298,13.77,4.528,1.84,2.007,2.147,3.247,2.791,2.318,2.07,2.247,1.981,2.098,2.016,0.4163,28.19,2026.0,245000.0,46620000.0,0.1447,14.86,1494.0,140200.0,28710000.0,25.14,20.8,-3.788,1.348,0.2436,0.07213,9.935,5.882,0.002926,0.003796,0.05234,0.06789,0.00631,0.002035,210.6,17.68,254.7,142.9,310.5,183.8,374.3,237.8,23.96,15.22,Folk,142516.mp3
0.4394,748900.0,8196000.0,-560800000000.0,-6138000000000.0,-67170000000000.0,8.4e+17,55200000000000.0,604100000000000.0,1.101e+21,0.3628,1169.0,14380.0,1752000000.0,20330000000.0,235800000000.0,3935000000000000.0,182700000000.0,2119000000000.0,5.798e+18,7.459,5.423,1799.0,197.6,0.5257,0.0909,-0.8414,0.5482,-0.2197,0.2503,-0.02412,0.02433,0.04109,0.003619,-0.06999,0.0,0.1938,0.2435,0.2431,0.204,0.1864,0.1796,0.1639,0.198,0.1668,0.0,-163.5,4.933,-1.642,-1.866,-0.05392,-0.5661,-1.298,2.1,2.012,-0.986,-1.048,0.1158,0.8401,26.59,8.037,2.713,2.804,2.985,2.949,3.334,2.728,2.505,3.099,3.09,2.183,2.627,0.0437,53.19,2627.0,177900.0,34940000.0,0.03699,24.31,1169.0,94040.0,14770000.0,87.28,54.28,-7.486,1.493,0.01524,0.01066,33.09,24.57,1.18e-05,2.29e-05,0.2161,0.1811,0.000374,0.0002572,220.6,1.479e-12,821.4,814.1,1034.0,767.9,1168.0,763.7,74.73,48.88,Folk,004013.mp3
7.156,5436000.0,62680000.0,-29550000000000.0,-340700000000000.0,-3928000000000000.0,3.212e+20,3067000000000000.0,3.537e+16,4.924e+23,1.429,1208.0,13630.0,13130000000.0,149700000000.0,1708000000000.0,2.142e+17,1347000000000.0,15360000000000.0,3.212e+20,2353.0,130.5,1850.0,258.1,0.5259,0.04367,-0.9413,0.3577,-0.2652,0.02868,-0.0107,0.04139,0.02409,0.04858,0.07215,0.0,0.05236,0.2354,0.1907,0.1467,0.1407,0.121,0.1173,0.1051,0.1127,0.0,-87.79,6.091,-1.127,-0.2312,-0.3539,4.425,3.453,1.518,1.732,-0.12,1.271,1.585,-1.606,12.39,3.999,1.79,1.588,1.329,2.443,2.221,1.965,1.964,1.873,1.786,2.293,1.814,0.7138,47.99,3060.0,242700.0,44760000.0,0.2495,16.9,1320.0,89350.0,19310000.0,45.46,38.56,-3.768,1.297,0.2941,0.08329,15.19,8.71,0.003605,0.004258,0.09962,0.09353,0.007367,0.002398,209.5,11.87,189.1,142.7,474.8,272.2,712.2,406.8,45.58,26.03,Folk,033446.mp3
3.415,2765000.0,31470000.0,-7648000000000.0,-87020000000000.0,-990200000000000.0,4.23e+19,783500000000000.0,8916000000000000.0,6.232e+22,0.9569,1208.0,12560.0,6679000000.0,72720000000.0,790700000000.0,5.541e+16,654700000000.0,7118000000000.0,7.464e+19,623.7,93.93,1722.0,217.1,0.5145,0.06364,-0.9357,0.4876,-0.02739,0.1305,0.03537,-0.02452,0.001312,-0.01289,-0.008908,0.0,0.07452,0.3379,0.2398,0.1804,0.1696,0.1473,0.1416,0.135,0.1469,0.0,-108.6,8.971,-0.3051,0.5354,0.6091,0.2849,0.299,2.74,0.5371,-0.7275,-1.276,-1.473,0.3799,13.27,4.752,3.29,3.164,2.705,3.347,2.947,2.629,2.927,2.89,2.748,2.4,2.45,0.3415,45.96,3056.0,285500.0,53400000.0,0.1565,17.77,1524.0,114900.0,22350000.0,55.64,34.61,-4.117,1.26,0.1505,0.06288,19.35,11.02,0.001886,0.002812,0.1182,0.107,0.0038,0.001706,185.0,36.56,441.8,329.6,604.7,344.4,738.1,368.0,47.24,23.55,Folk,013927.mp3
5.982,2376000.0,26870000.0,-5647000000000.0,-63860000000000.0,-722200000000000.0,2.684e+19,575000000000000.0,6502000000000000.0,3.882e+22,0.8802,1207.0,9917.0,5737000000.0,56000000000.0,533000000000.0,4.09e+16,504100000000.0,4797000000000.0,4.297e+19,1333.0,69.35,1616.0,160.7,0.5641,0.03317,-0.9584,0.7162,0.04913,0.009291,-0.1228,0.09253,0.03536,0.009116,0.004295,0.0,0.01806,0.1455,0.1952,0.134,0.1484,0.1301,0.1155,0.1098,0.1194,0.0,-91.0,10.54,0.6271,-0.1651,-1.064,-6.014,-1.935,-2.121,-0.4861,-0.6553,-0.4132,0.2234,0.9703,10.37,3.236,1.647,1.481,1.386,2.319,2.315,2.244,2.006,1.919,1.688,1.796,1.614,0.5972,36.42,2004.0,227500.0,39320000.0,0.15,6.742,707.4,79610.0,15150000.0,72.91,27.54,-3.907,1.191,0.2262,0.04941,18.01,4.409,0.00355,0.003168,0.1099,0.0346,0.00562,0.00137,220.6,1.081e-12,439.5,266.7,562.8,137.8,685.8,164.2,43.89,10.51,Folk,012060.mp3
3.899,22580000.0,259000000.0,-509800000000000.0,-5847000000000000.0,-6.707e+16,2.302e+22,5.265e+16,6.039e+17,3.474e+25,0.8587,1207.0,9992.0,54510000000.0,538100000000.0,5176000000000.0,3.692e+18,4842000000000.0,46570000000000.0,4.021e+21,905.4,113.3,1801.0,216.3,0.5139,0.06626,-0.9647,0.4526,-0.2682,0.06197,-0.05208,0.02237,0.05792,0.09921,0.09686,0.0,0.0348,0.22,0.1869,0.1887,0.1208,0.11,0.1264,0.1175,0.1006,0.0,-104.6,7.336,-1.149,0.09586,-1.058,2.72,2.752,-1.268,-1.603,0.5098,-1.871,-0.7404,-0.1108,11.37,3.12,1.91,2.009,1.892,1.939,1.922,2.928,2.034,1.866,1.973,1.996,2.053,0.3899,37.93,2517.0,232600.0,39960000.0,0.1195,12.08,945.5,68880.0,13200000.0,41.8,28.02,-4.087,1.173,0.1792,0.06028,11.26,6.495,0.001539,0.001478,0.06561,0.05944,0.0046,0.001692,205.0,26.59,187.0,193.3,351.9,203.0,541.7,280.0,34.67,17.92,Folk,116453.mp3
5.059,1804000.0,19830000.0,-3256000000000.0,-35770000000000.0,-393100000000000.0,1.175e+19,321900000000000.0,3537000000000000.0,1.559e+22,0.3962,1207.0,9768.0,4357000000.0,41560000000.0,387300000000.0,2.359e+16,374000000000.0,3485000000000.0,2.304e+19,877.3,35.79,1675.0,175.4,0.534,0.04293,-0.9443,0.7416,-0.4626,0.04102,-0.01623,-0.03585,-0.002909,0.02225,0.09094,0.0,0.03065,0.07485,0.1799,0.181,0.146,0.1122,0.1061,0.09904,0.1069,0.0,-90.85,7.156,-1.579,0.2115,-1.588,-2.623,2.471,-0.6121,-0.1537,0.3217,-0.4959,-1.048,-0.2734,9.402,2.74,1.53,1.451,1.507,2.145,2.169,1.811,1.629,1.813,1.824,1.64,1.641,0.5055,35.96,1472.0,122200.0,20090000.0,0.07614,5.967,392.6,44870.0,8358000.0,85.11,36.84,-4.632,1.171,0.1822,0.02197,18.8,7.014,0.001888,0.001446,0.1407,0.05565,0.004498,0.0006554,220.6,1.081e-12,342.0,403.8,587.3,219.2,788.4,255.3,50.46,16.34,Folk,010480.mp3
4.72,131400.0,1386000.0,-17280000000.0,-182200000000.0,-1922000000000.0,4542000000000000.0,1638000000000.0,17280000000000.0,5.329e+18,2.235,1211.0,12510.0,318200000.0,3318000000.0,34650000000.0,125500000000000.0,29870000000.0,312000000000.0,1.44e+17,858.2,397.1,1895.0,244.3,0.5345,0.08527,-0.9036,0.6425,-0.08974,0.1158,0.03469,-0.0304,-0.01864,0.05117,0.04987,0.0,0.1281,0.2166,0.2091,0.1984,0.1655,0.1529,0.1235,0.1173,0.1284,0.0,-99.62,6.222,-0.9818,-0.4616,-0.4725,-1.187,0.9548,-1.13,-0.5226,0.2514,-0.07846,-1.738,-1.098,16.02,7.187,2.447,1.845,2.343,4.528,2.615,2.229,2.776,1.618,1.687,2.446,2.133,0.471,46.52,2355.0,203200.0,36580000.0,0.2458,19.92,1160.0,105900.0,19040000.0,70.46,43.47,-4.614,1.26,0.1844,0.085,26.27,19.02,0.001753,0.002507,0.1415,0.1092,0.004604,0.002169,220.6,1.081e-12,736.1,711.9,820.8,594.5,922.4,579.5,59.04,37.09,Folk,000625.mp3
