@RELATION ./Datasets/MP3/nominalswap.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre {Hip-Hop, Pop, Soundtrack, Instrumental, Folk}
@ATTRIBUTE title STRING

@DATA
2.463,6517000.0,74690000.0,-42470000000000.0,-486700000000000.0,-5579000000000000.0,5.535e+20,4382000000000000.0,5.023e+16,8.334e+23,0.6501,1207.0,7494.0,15740000000.0,139000000000.0,1120000000000.0,3.077e+17,1250000000000.0,10060000000000.0,2.509e+20,537.3,81.24,1657.0,164.8,0.5726,0.08294,-0.9749,0.6267,-0.1072,0.1015,-0.02541,-0.04155,0.003677,0.06819,0.04834,0.0,0.02563,0.1954,0.254,0.235,0.1731,0.1897,0.1262,0.1283,0.1134,0.0,-117.0,11.66,-2.129,-0.1295,-0.8241,0.2015,2.853,1.195,-1.336,-0.2705,1.116,1.016,-1.329,11.15,4.918,2.23,2.945,2.135,3.091,2.272,2.756,2.695,2.586,2.216,2.129,2.712,0.2456,28.38,1531.0,162100.0,27020000.0,0.07731,9.234,704.1,81730.0,14830000.0,33.77,28.16,-4.948,1.269,0.1404,0.06058,11.3,7.152,0.0005986,0.001642,0.06861,0.05631,0.003654,0.001649,212.1,35.19,270.7,296.0,353.2,223.5,434.4,289.8,27.8,18.55,Folk,040238.mp3
0.8602,13360000.0,154900000.0,-178500000000000.0,-2070000000000000.0,-2.401e+16,4.769e+21,1.864e+16,2.162e+17,7.439e+24,0.2672,1104.0,11000.0,29490000000.0,317900000000.0,3408000000000.0,1.182e+18,2860000000000.0,30660000000000.0,1.584e+21,34.94,4.785,1787.0,247.9,0.5461,0.03847,-0.9403,0.5681,-0.1354,0.1832,0.07447,0.1718,0.02162,0.078,0.03369,0.0,0.08512,0.2005,0.2274,0.1436,0.1545,0.1375,0.1165,0.1193,0.1123,0.0,-137.4,7.931,0.3422,-0.02633,-0.3613,1.208,-3.574,-3.635,-2.161,-2.493,-1.42,-2.129,-0.171,12.38,3.975,1.895,2.346,2.276,2.475,2.095,2.359,1.873,1.895,2.156,2.314,2.203,0.08686,43.14,2493.0,233300.0,40290000.0,0.04883,12.63,841.5,65060.0,11460000.0,64.11,32.48,-5.954,1.343,0.03663,0.01578,19.52,10.17,7.38e-05,0.0003984,0.1078,0.08883,0.0009285,0.0004255,193.2,10.28,442.3,297.4,610.0,317.8,724.4,350.2,46.36,22.42,Folk,072565.mp3
5.723,16330000.0,187600000.0,-266800000000000.0,-3065000000000000.0,-3.52e+16,8.715e+21,2.759e+16,3.169e+17,1.321e+25,1.202,1205.0,11020.0,39370000000.0,405900000000.0,4136000000000.0,1.929e+18,3653000000000.0,37220000000000.0,2.328e+21,1454.0,148.0,1701.0,206.6,0.5845,0.03698,-0.9647,0.4434,-0.1151,0.04525,0.06146,0.02152,0.04034,0.03464,0.01524,0.0,0.03226,0.2565,0.2364,0.1518,0.1122,0.09049,0.09427,0.09154,0.08544,0.0,-95.96,9.797,0.8352,0.8161,-1.426,3.333,0.3415,-1.909,0.5661,0.5834,0.1292,0.1081,-0.1042,11.97,5.176,1.736,1.666,1.539,2.563,2.202,1.981,1.815,1.675,1.9,1.948,1.569,0.5728,38.8,2746.0,272700.0,49070000.0,0.1829,14.53,1331.0,122100.0,23420000.0,46.9,26.48,-4.232,1.347,0.2333,0.05369,11.72,5.478,0.002713,0.004292,0.07452,0.05073,0.005855,0.001521,220.2,2.119,150.9,112.8,366.4,171.2,572.2,269.1,36.62,17.22,Folk,088877.mp3
5.185,9170000.0,104700000.0,-84100000000000.0,-959700000000000.0,-1.095e+16,1.542e+21,8641000000000000.0,9.861e+16,2.292e+24,0.4765,1207.0,12740.0,22140000000.0,243200000000.0,2667000000000.0,6.091e+17,2188000000000.0,24000000000000.0,8.374e+20,1147.0,59.26,1720.0,182.9,0.5194,0.03088,-0.9636,0.3083,0.008769,0.1274,0.07801,0.01281,-0.05106,0.03477,0.1301,0.0,0.02257,0.2305,0.1097,0.08878,0.1098,0.09032,0.08694,0.09055,0.1024,0.0,-93.6,9.365,-1.203,-0.06279,0.2213,3.371,2.188,1.179,-1.234,-0.2812,-0.4148,0.4593,-0.9787,9.123,2.277,1.488,1.435,1.244,2.001,1.773,1.591,1.756,1.62,1.647,1.612,1.524,0.5171,46.39,3461.0,343800.0,61580000.0,0.106,10.56,993.6,69670.0,14530000.0,42.31,24.63,-4.229,1.186,0.2068,0.03419,13.01,4.204,0.00189,0.001642,0.06573,0.03685,0.005211,0.001047,219.2,4.033,230.5,94.72,406.6,131.4,589.1,207.6,37.7,13.28,Folk,054063.mp3
3.287,19220000.0,221800000.0,-369300000000000.0,-4262000000000000.0,-4.919e+16,1.42e+22,3.838e+16,4.429e+17,2.182e+25,1.167,1209.0,5905.0,46460000000.0,381400000000.0,2619000000000.0,2.679e+18,3437000000000.0,23610000000000.0,1.743e+21,700.8,169.1,1601.0,177.7,0.5521,0.06327,-0.9854,0.625,0.1305,0.1326,0.04093,0.06187,0.03858,0.03263,0.02158,0.0,0.01606,0.2327,0.2121,0.1396,0.1459,0.1018,0.1217,0.09356,0.08168,0.0,-115.5,18.53,-0.4449,-0.1068,-0.4772,2.345,1.459,-0.04953,1.096,-0.4523,-0.2363,-0.4581,-1.872,16.98,4.844,1.497,1.529,1.357,3.808,2.906,2.039,1.834,1.603,1.582,1.633,1.752,0.328,22.42,1320.0,155200.0,26990000.0,0.1349,10.38,1007.0,98500.0,18240000.0,27.59,21.94,-4.355,1.236,0.1703,0.06396,8.819,4.044,0.001384,0.001431,0.04919,0.02684,0.004405,0.001735,195.1,27.25,226.0,159.1,275.6,126.4,334.6,178.2,21.42,11.4,Folk,107569.mp3
2.294,26240000.0,295700000.0,-688500000000000.0,-7760000000000000.0,-8.746e+16,3.613e+22,6.987e+16,7.875e+17,5.173e+25,1.073,1208.0,14310.0,63370000000.0,732500000000.0,8466000000000.0,4.988e+18,6556000000000.0,75780000000000.0,7.511e+21,219.1,99.21,1749.0,207.7,0.5501,0.04513,-0.9187,0.2763,0.1392,0.03625,-0.0201,0.07695,-0.04798,0.04491,0.001134,0.0,0.1911,0.3683,0.238,0.1923,0.1738,0.1231,0.172,0.1378,0.1204,0.0,-119.0,10.24,-0.5358,-0.7787,0.7588,1.176,1.068,1.211,-0.4382,-0.3777,0.9159,-1.512,-1.88,17.35,3.907,2.064,1.907,1.787,3.109,3.133,2.572,2.104,2.003,1.834,1.85,2.034,0.228,46.98,3528.0,337100.0,66240000.0,0.1341,23.31,1638.0,157400.0,24350000.0,54.24,42.36,-5.13,1.324,0.08604,0.03991,18.23,21.18,0.0004255,0.0007615,0.1078,0.1581,0.00213,0.001007,188.8,30.49,338.2,520.3,569.6,661.9,753.5,670.2,48.23,42.89,Folk,127066.mp3
2.745,26160000.0,295000000.0,-684300000000000.0,-7718000000000000.0,-8.705e+16,3.58e+22,6.949e+16,7.838e+17,5.136e+25,0.6458,1208.0,11370.0,63210000000.0,653800000000.0,6708000000000.0,4.96e+18,5888000000000.0,60410000000000.0,5.937e+21,408.0,33.75,1733.0,198.8,0.5511,0.03854,-0.9551,0.4749,-0.1982,0.1645,0.06318,-0.01321,0.07682,0.1184,0.05224,0.0,0.09113,0.276,0.2046,0.1518,0.1609,0.1506,0.1419,0.1373,0.1183,0.0,-111.9,9.519,-1.229,-0.9211,-0.4623,3.902,2.192,1.895,1.186,0.25,-0.7904,-1.322,-2.731,12.29,2.927,2.179,1.834,1.842,3.307,2.036,2.648,1.939,1.978,1.887,2.067,2.223,0.2737,41.03,2703.0,240700.0,44540000.0,0.1,16.68,1277.0,102200.0,17230000.0,39.19,26.77,-4.177,1.112,0.1253,0.043,14.33,11.58,0.001047,0.001209,0.0846,0.1115,0.003184,0.001173,220.6,1.081e-12,289.7,239.7,447.8,361.9,586.4,407.1,37.53,26.05,Folk,126778.mp3
4.425,19270000.0,222200000.0,-371400000000000.0,-4282000000000000.0,-4.936e+16,1.432e+22,3.855e+16,4.445e+17,2.193e+25,1.167,1202.0,18210.0,46350000000.0,617900000000.0,8093000000000.0,2.68e+18,5571000000000.0,72950000000000.0,5.394e+21,626.3,232.6,1663.0,147.3,0.572,0.04588,-0.8357,0.09393,0.3729,0.1233,0.3115,-0.04997,-0.1104,-0.02547,0.1853,0.0,0.1473,0.388,0.2669,0.1489,0.1555,0.1812,0.1314,0.1797,0.1151,0.0,-102.2,6.673,3.028,-2.333,1.334,-7.761,-4.616,1.382,-1.73,-0.9107,-1.062,1.043,0.1438,9.349,3.706,1.62,1.384,1.425,2.66,1.681,2.257,2.034,1.664,1.708,1.639,1.746,0.4421,68.65,5238.0,468700.0,93320000.0,0.1404,18.31,1539.0,108000.0,17940000.0,91.64,44.22,-4.541,1.265,0.1537,0.05908,35.44,18.09,0.001246,0.001339,0.2114,0.2047,0.003756,0.001598,219.0,5.722,735.0,683.9,1108.0,565.3,1296.0,594.4,82.97,38.04,Folk,107593.mp3
4.379,6538000.0,74860000.0,-42740000000000.0,-489400000000000.0,-5604000000000000.0,5.588e+20,4406000000000000.0,5.046e+16,8.391e+23,0.7626,1207.0,6985.0,15780000000.0,135900000000.0,1046000000000.0,3.095e+17,1222000000000.0,9398000000000.0,2.349e+20,1358.0,120.9,1714.0,183.8,0.5412,0.02657,-0.9772,0.6864,0.01287,0.06452,0.02666,-0.01809,0.0196,0.02293,-0.03632,0.0,0.02478,0.23,0.2512,0.1567,0.1428,0.139,0.1078,0.1086,0.1047,0.0,-104.5,15.17,-1.641,-3.03,-2.846,-0.4898,0.8888,0.1545,0.4897,-1.141,-0.318,0.04647,1.551,11.15,4.093,1.698,1.888,1.591,2.688,1.957,2.286,1.684,1.658,1.668,2.066,2.476,0.4371,25.16,1306.0,140600.0,24350000.0,0.1155,10.83,1070.0,104600.0,20440000.0,40.51,25.91,-4.056,1.242,0.2266,0.06081,11.33,5.927,0.002478,0.002816,0.0673,0.042,0.005864,0.001698,213.0,24.26,309.2,268.5,354.1,185.2,447.7,254.2,28.65,16.27,Folk,040243.mp3
3.92,12390000.0,143200000.0,-153400000000000.0,-1773000000000000.0,-2.049e+16,3.801e+21,1.597e+16,1.845e+17,5.868e+24,0.6149,1209.0,19900.0,29950000000.0,419600000000.0,5698000000000.0,1.113e+18,3777000000000.0,51300000000000.0,2.447e+21,475.2,55.72,1881.0,226.8,0.5671,0.03302,-0.8145,0.0894,-0.3851,0.2266,-0.01702,0.2741,0.02145,0.1477,0.1621,0.0,0.1128,0.1382,0.1381,0.1597,0.1586,0.1396,0.139,0.1162,0.1194,0.0,-104.5,3.865,-0.7723,-1.668,-1.701,3.932,-5.667,-3.494,-2.84,-2.539,-3.427,2.141,-0.9055,10.47,2.486,1.864,1.622,2.077,2.145,2.505,1.977,2.043,2.081,2.023,1.905,1.753,0.3915,72.78,4416.0,222500.0,47380000.0,0.1396,11.42,569.4,61720.0,7207000.0,88.2,54.51,-3.981,1.251,0.1362,0.05207,34.17,14.26,0.00142,0.001957,0.2598,0.1841,0.003287,0.001435,220.6,1.081e-12,466.5,469.9,1068.0,445.6,1393.0,519.7,89.12,33.26,Folk,068854.mp3
2.053,106400.0,1129000.0,-11320000000.0,-120100000000.0,-1274000000000.0,2408000000000000.0,1080000000000.0,11460000000000.0,2.876e+18,0.705,1208.0,10600.0,257000000.0,2490000000.0,23920000000.0,82020000000000.0,22370000000.0,214900000000.0,8.1e+16,219.6,70.85,1626.0,173.4,0.5508,0.04417,-0.9484,0.5463,-0.3085,0.3828,0.2085,0.0794,0.03928,0.003223,0.03201,0.0,0.07076,0.1932,0.3021,0.1874,0.1556,0.1521,0.1432,0.1176,0.1033,0.0,-121.5,9.598,-0.6239,-0.5051,-1.077,5.866,-2.471,0.0805,-2.553,-1.777,0.9875,-2.7,-0.9918,17.06,5.495,1.932,1.728,1.699,3.977,2.347,3.303,2.19,2.301,2.194,2.066,2.566,0.2053,38.05,2107.0,171400.0,28550000.0,0.1063,14.2,828.3,58980.0,10220000.0,50.13,37.42,-4.474,1.253,0.09134,0.04253,16.36,10.77,0.0006706,0.0008849,0.09617,0.1009,0.00232,0.001131,189.5,24.24,376.8,274.9,511.3,336.4,647.1,410.1,41.42,26.24,Folk,000540.mp3
1.91,594400.0,6751000.0,-353400000000.0,-4013000000000.0,-45580000000000.0,4.201e+17,36090000000000.0,409800000000000.0,6.154e+20,1.105,1206.0,11660.0,1434000000.0,15060000000.0,157500000000.0,2557000000000000.0,135300000000.0,1415000000000.0,3.19e+18,211.6,78.89,1928.0,297.2,0.5905,0.05827,-0.9031,0.3247,-0.1359,0.1782,0.02449,0.05204,-0.003633,0.08456,0.05212,0.0,0.1487,0.3242,0.2724,0.1703,0.156,0.1477,0.1514,0.1821,0.175,0.0,-128.6,10.24,-0.9463,-2.398,-1.077,4.17,2.312,1.844,0.6686,1.698,0.5328,-0.3844,-1.329,19.7,5.889,2.305,2.749,2.17,4.341,3.053,2.583,2.085,2.643,2.224,2.287,2.451,0.1909,46.89,3184.0,254800.0,49340000.0,0.1274,24.26,1561.0,103700.0,17120000.0,51.29,47.85,-4.901,1.438,0.08544,0.05273,20.11,19.15,0.0005832,0.00113,0.1388,0.1735,0.002186,0.001389,203.6,38.5,356.4,474.3,628.5,598.3,820.5,695.9,52.51,44.54,Folk,003598.mp3
4.61,1779000.0,19620000.0,-3166000000000.0,-34900000000000.0,-384800000000000.0,1.127e+19,314100000000000.0,3462000000000000.0,1.51e+22,0.7864,1194.0,11110.0,4251000000.0,43200000000.0,435800000000.0,2.269e+16,388600000000.0,3921000000000.0,2.565e+19,857.5,13.26,1647.0,171.6,0.539,0.03553,-0.9557,0.4889,-0.03722,0.09434,-0.04662,-0.0459,0.0001748,0.005418,-0.04025,0.0,0.04591,0.2246,0.2022,0.137,0.1129,0.1074,0.138,0.1213,0.08954,0.0,-98.08,8.59,0.0226,-0.2171,-0.945,-0.2718,1.947,1.82,1.349,-0.6299,-0.9166,-1.392,-0.4375,35.21,3.496,1.634,1.493,1.548,2.365,1.883,2.224,1.866,1.529,1.59,1.636,1.494,0.4609,41.4,2768.0,285500.0,50170000.0,0.1084,9.931,887.6,87470.0,16730000.0,60.69,38.25,-4.306,1.174,0.1809,0.03801,14.92,7.57,0.001939,0.001688,0.09832,0.0639,0.00451,0.001089,217.9,11.81,293.3,289.7,466.4,236.6,642.7,293.3,41.14,18.77,Folk,010441.mp3
4.056,1279000.0,14010000.0,-1636000000000.0,-17920000000000.0,-196300000000000.0,4.184e+18,161200000000000.0,1766000000000000.0,5.501e+21,1.667,1203.0,12200.0,3078000000.0,32450000000.0,341800000000.0,1.181e+16,291800000000.0,3073000000000.0,1.437e+19,795.9,499.4,1744.0,195.3,0.5866,0.07643,-0.9392,0.4222,-0.1027,0.1237,0.01172,-0.0491,0.09172,0.09909,0.05542,0.0,0.1328,0.2735,0.1935,0.2077,0.1361,0.1149,0.1074,0.09501,0.09594,0.0,-102.6,8.358,-0.4553,-0.4566,-0.3727,1.187,0.9825,-0.7446,-0.2368,0.2465,-1.476,-0.03553,-0.5743,16.46,2.885,2.037,1.833,1.616,2.857,2.994,1.963,2.184,2.286,1.925,1.81,1.491,0.4052,44.48,2971.0,272800.0,51170000.0,0.213,17.74,1248.0,114500.0,19870000.0,57.81,35.4,-4.467,1.415,0.1567,0.08848,16.49,14.94,0.001841,0.00323,0.09708,0.1192,0.003923,0.002332,210.4,25.38,308.3,324.4,515.2,467.0,703.4,497.0,45.02,31.81,Folk,006463.mp3
8.635,24420000.0,276900000.0,-596300000000000.0,-6762000000000000.0,-7.669e+16,2.912e+22,6.089e+16,6.905e+17,4.248e+25,0.8024,1206.0,11190.0,58880000000.0,607100000000.0,6199000000000.0,4.314e+18,5462000000000.0,55770000000000.0,5.15e+21,4934.0,104.2,1589.0,206.4,0.5007,0.02279,-0.9786,0.1619,-0.08946,0.06488,-0.02626,0.07099,0.09249,0.07473,0.06823,0.0,0.01908,0.2595,0.1612,0.1356,0.1232,0.1183,0.08818,0.08501,0.1052,0.0,-90.94,7.021,-1.965,-0.426,-1.529,5.943,3.86,1.9,0.4087,-0.8771,-0.5521,-0.04668,-0.789,10.96,3.127,1.994,1.391,1.57,2.841,1.943,2.538,1.726,1.726,1.734,1.633,1.624,0.8628,40.71,3504.0,353600.0,63760000.0,0.1756,13.04,1229.0,102300.0,20600000.0,17.1,19.3,-3.305,1.149,0.4317,0.06146,7.118,3.932,0.009683,0.007855,0.03329,0.02681,0.01112,0.002063,220.6,1.109e-12,122.3,67.9,222.4,122.9,377.7,221.9,24.17,14.2,Soundtrack,122624.mp3
1.08,22060000.0,253400000.0,-486600000000000.0,-5590000000000000.0,-6.421e+16,2.147e+22,5.033e+16,5.782e+17,3.254e+25,0.5436,1213.0,6241.0,53500000000.0,444800000000.0,3163000000000.0,3.54e+18,4008000000000.0,28520000000000.0,2.405e+21,92.47,42.26,1641.0,211.3,0.6442,0.0928,-0.974,0.87,-0.004531,-0.00341,-0.03174,-1.765e-05,-0.03952,-0.01647,0.006758,0.0,0.01177,0.08528,0.2828,0.1563,0.1287,0.1059,0.09184,0.0874,0.08044,0.0,-139.6,18.11,-1.246,-0.0917,0.6166,-5.681,-2.301,-1.776,1.814,-1.389,-0.4514,-1.456,0.2409,16.18,4.404,2.332,2.727,1.888,3.217,2.448,3.424,2.574,3.446,2.677,2.091,2.77,0.1078,22.54,589.8,51890.0,7516000.0,0.06587,4.644,344.5,35840.0,5299000.0,48.67,23.61,-5.61,1.284,0.05573,0.03497,15.37,4.182,0.0001441,0.0006077,0.08323,0.0214,0.00144,0.0009138,209.1,32.43,500.1,219.1,480.3,130.7,536.8,141.4,34.36,9.05,Soundtrack,114536.mp3
0.5115,25420000.0,288400000.0,-646400000000000.0,-7331000000000000.0,-8.316e+16,3.286e+22,6.601e+16,7.488e+17,4.796e+25,0.2371,1213.0,6331.0,61700000000.0,510800000000.0,3651000000000.0,4.706e+18,4602000000000.0,32910000000000.0,3.159e+21,31.58,7.607,1701.0,216.9,0.5793,0.05435,-0.9826,0.7225,0.2474,0.1224,0.06677,0.08909,0.04376,0.01494,0.01035,0.0,0.03199,0.2323,0.1836,0.1519,0.1496,0.1302,0.1175,0.1059,0.08835,0.0,-164.4,17.89,-1.404,-0.6538,-1.287,2.933,0.7672,-3.495,-0.2141,-2.704,-2.604,-2.904,-2.112,16.23,5.302,2.239,2.72,2.801,4.37,4.162,3.915,4.417,3.461,3.501,2.069,2.29,0.05128,23.22,1214.0,144700.0,25640000.0,0.03189,11.08,1193.0,130000.0,24090000.0,14.39,13.28,-5.792,1.289,0.03468,0.02115,11.43,4.509,8.649e-05,0.0004194,0.05328,0.02529,0.0009076,0.0005847,195.6,52.85,357.9,184.6,357.3,140.9,397.5,174.4,25.44,11.16,Soundtrack,125618.mp3
1.184,21770000.0,250300000.0,-473700000000000.0,-5447000000000000.0,-6.264e+16,2.062e+22,4.905e+16,5.64e+17,3.136e+25,0.9398,1233.0,9361.0,53660000000.0,512200000000.0,4686000000000.0,3.504e+18,4602000000000.0,42080000000000.0,3.518e+21,227.6,68.13,1631.0,278.5,0.6153,0.0467,-0.9579,0.7986,0.2791,0.1657,0.07274,0.08797,-0.004975,-0.0251,-0.003588,0.0,0.05929,0.2878,0.2372,0.229,0.2285,0.2454,0.1847,0.1584,0.1224,0.0,-178.5,17.71,0.788,-0.1144,-2.475,-1.364,-15.72,-8.083,-0.2925,-0.02444,-1.977,-3.851,-1.374,34.08,8.081,3.676,3.496,3.352,6.399,7.279,5.925,3.171,4.28,5.115,3.765,4.1,0.1174,28.46,1265.0,140900.0,26290000.0,0.132,17.1,1571.0,129800.0,25480000.0,11.47,16.33,-5.133,1.708,0.09333,0.08563,19.21,8.573,0.000562,0.002309,0.09122,0.07549,0.00247,0.002307,193.8,45.48,573.3,276.1,600.3,267.9,612.0,214.3,39.17,13.72,Soundtrack,114232.mp3
1.592,25670000.0,290400000.0,-659000000000000.0,-7456000000000000.0,-8.436e+16,3.384e+22,6.714e+16,7.596e+17,4.9e+25,0.5696,1210.0,4410.0,62140000000.0,464300000000.0,2562000000000.0,4.786e+18,4182000000000.0,23080000000000.0,2.232e+21,263.2,19.73,1701.0,339.2,0.5745,0.04798,-0.9847,0.7252,0.2012,0.07955,0.02039,0.002998,-0.006093,-0.007192,0.006751,0.0,0.01074,0.2446,0.2018,0.153,0.12,0.1041,0.09583,0.08164,0.07726,0.0,-143.7,25.42,-2.406,-0.7447,0.1219,-1.005,-0.9214,-2.766,-1.604,-0.2544,1.544,0.06172,-1.037,18.47,7.316,2.585,1.972,1.7,3.088,2.468,2.777,1.971,2.081,2.598,2.229,2.318,0.1589,17.67,648.5,73670.0,12840000.0,0.07866,9.443,953.4,112400.0,20570000.0,27.44,19.41,-4.908,1.327,0.09903,0.05408,10.67,4.369,0.0003798,0.0007717,0.0573,0.02232,0.002593,0.001463,159.7,50.34,335.0,194.7,333.5,136.5,375.3,160.2,24.02,10.25,Soundtrack,126220.mp3
