@RELATION ./mp3train.arff

@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_0" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_1" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_10" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_11" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_12" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_2" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_3" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_4" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_5" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_6" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_7" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_8" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_9" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_0" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_1" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_10" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_11" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_12" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_2" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_3" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_4" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_5" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_6" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_7" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_8" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_9" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE genre STRING
@ATTRIBUTE title STRING

@DATA
-110.2,0.7769,0.6111,-0.896,0.02488,4.492,-0.8141,1.799,1.54,0.9272,-0.1756,-1.267,0.2292,?,-110.0,0.7555,0.6198,-0.8945,0.02651,4.614,-0.7907,1.829,1.542,0.8896,-0.1768,-1.287,0.247,1100.0,?,?,8.82,?,45.96,?,18.04,15.2,?,?,12.7,?,293.6,'[\'Hip-Hop\']',078984.mp3
-121.2,-2.214,-0.7111,-1.112,0.2131,9.016,-2.847,1.091,1.31,-0.07845,2.869,0.06355,-0.9672,?,-120.9,-2.003,-0.7563,-1.168,0.2185,9.189,-3.117,1.245,1.412,-0.07886,2.942,-0.008981,-0.9642,1208.0,?,?,?,?,91.67,?,?,?,?,29.31,?,?,697.7,'[\'Hip-Hop\']',110744.mp3
-110.4,3.483,-0.6505,0.5354,-0.8488,1.231,-0.6482,-1.949,-0.2162,0.456,0.324,0.3682,0.4885,?,-110.1,3.532,-0.6451,0.5889,-0.8727,1.44,-0.8228,-2.217,-0.1335,0.5077,0.3128,0.3803,0.5667,1100.0,34.88,?,?,?,?,?,?,?,?,?,?,?,241.3,'[\'Hip-Hop\']',110775.mp3
-94.23,5.138,-0.3096,-1.059,-0.7772,4.434,1.806,0.6698,2.051,1.632,0.9031,0.9035,-0.31,1.394,-94.24,5.056,-0.3217,-1.056,-0.7895,4.312,1.719,0.6577,2.013,1.584,0.8878,0.8903,-0.305,942.3,50.37,?,10.45,7.762,42.88,?,?,19.97,15.71,?,?,?,200.6,'[\'Hip-Hop\']',146149.mp3
-111.3,2.753,0.2775,-0.4734,-0.4275,3.84,0.02137,0.09745,-0.8074,-2.15,-2.819,-1.724,-0.4849,?,-110.2,2.626,0.2694,-0.5032,-0.4586,3.918,-0.07649,-0.003872,-0.8592,-2.167,-2.894,-1.805,-0.5279,1102.0,25.5,?,?,?,38.92,?,?,?,21.52,28.81,17.86,?,295.7,'[\'Hip-Hop\']',147267.mp3
-114.3,2.138,-0.5271,-1.153,-0.0112,2.872,-0.4538,1.289,0.267,1.767,0.138,0.6173,0.6702,?,-113.8,2.166,-0.4641,-1.23,-0.05182,2.842,-0.5106,1.262,0.2862,1.765,0.1065,0.5928,0.7774,1138.0,21.05,?,12.19,?,28.26,?,?,?,17.55,?,?,?,195.3,'[\'Hip-Hop\']',084111.mp3
-110.8,6.205,-0.09182,0.03059,-0.4251,3.888,-0.311,1.508,0.8726,0.7238,0.4485,0.5121,-0.08236,?,-110.9,6.43,-0.1014,0.02992,-0.4339,3.919,-0.3784,1.497,0.8492,0.7336,0.4319,0.5294,-0.04853,1109.0,64.09,?,?,?,39.04,?,14.75,?,7.112,?,?,?,99.14,'[\'Hip-Hop\']',011917.mp3
-101.0,8.022,-0.4372,-0.9943,-1.093,5.092,-1.008,0.3504,0.4732,-2.048,-0.3727,-0.5765,-0.03785,?,-100.1,7.996,-0.4687,-0.9441,-1.12,5.407,-0.9085,0.2057,0.5111,-2.053,-0.3464,-0.5798,0.005341,1001.0,79.8,?,?,?,53.91,?,?,?,20.4,?,?,?,322.2,'[\'Hip-Hop\']',100959.mp3
-111.5,6.481,0.6455,-0.1914,-0.2791,1.443,0.1554,-1.395,-1.048,-1.86,-0.3394,-0.3299,0.3397,2.016,-112.0,6.513,0.6425,-0.1537,-0.2858,1.492,0.2302,-1.396,-1.15,-2.012,-0.381,-0.3374,0.3,1120.0,64.93,?,?,?,?,?,?,?,?,?,?,?,346.9,'[\'Hip-Hop\']',107021.mp3
-99.5,5.705,-0.4925,-1.538,-1.601,1.943,-1.518,-1.921,0.8438,-0.2057,0.7762,0.4167,-1.212,0.9016,-99.33,5.603,-0.4702,-1.418,-1.553,2.118,-1.446,-2.083,0.8919,-0.1651,0.7588,0.4604,-1.288,993.2,55.81,?,?,?,?,?,?,?,?,?,?,?,157.6,'[\'Hip-Hop\']',128441.mp3
-101.7,2.73,-0.6009,-0.785,0.05059,1.976,-2.701,-2.475,-1.003,-1.073,0.225,1.15,-0.4119,4.124,-102.4,2.97,-0.5921,-0.8648,-0.06265,2.149,-2.579,-2.486,-1.013,-1.024,0.2859,1.196,-0.3884,1024.0,?,?,?,?,?,?,24.54,?,?,?,?,?,697.0,'[\'Hip-Hop\']',149953.mp3
-151.4,10.89,-1.384,-0.5593,0.2089,-0.9213,0.748,1.489,1.907,0.955,1.304,-0.9533,-1.045,?,-151.5,10.81,-1.307,-0.4366,0.236,-1.161,0.43,1.611,1.993,1.051,1.436,-0.9317,-1.087,1512.0,107.8,12.96,?,?,?,?,?,19.78,?,14.08,?,10.8,245.2,'[\'Hip-Hop\']',097988.mp3
-96.62,3.931,-1.342,-1.858,-1.109,3.369,-0.7458,-0.6052,0.161,0.2016,1.25,0.5842,-1.248,2.824,-96.26,3.905,-1.343,-1.867,-1.098,3.39,-0.7947,-0.5856,0.1423,0.1851,1.225,0.5877,-1.196,962.5,38.64,13.25,18.54,10.79,33.66,?,?,?,?,12.09,?,?,357.3,'[\'Hip-Hop\']',054365.mp3
-117.0,14.82,-1.106,-0.1544,-0.8842,5.582,-0.1398,-0.5678,-0.1166,2.658,1.914,1.157,-0.6159,?,-116.8,14.82,-1.13,-0.125,-0.8823,5.624,-0.09495,-0.4521,-0.05321,2.609,1.936,1.133,-0.6342,1168.0,148.0,11.18,?,?,56.17,?,?,?,25.95,19.3,?,?,119.8,'[\'Hip-Hop\']',072785.mp3
-96.48,4.187,-0.6617,-0.3758,-1.048,1.196,-2.363,0.3798,0.5142,0.2303,0.8826,0.3109,0.3225,3.407,-96.29,4.232,-0.7034,-0.4174,-1.102,1.152,-2.353,0.4488,0.4746,0.2613,0.8816,0.3291,0.3282,962.8,41.89,?,?,10.9,?,23.3,?,?,?,8.574,?,?,391.4,'[\'Hip-Hop\']',075376.mp3
-94.19,-0.1795,-0.6856,-0.1275,-1.472,3.811,5.418,0.3375,2.576,0.4891,-1.757,0.3997,0.05966,1.952,-93.7,-0.4098,-0.7042,-0.1761,-1.477,3.744,5.266,0.3467,2.55,0.4517,-1.832,0.3827,0.02245,936.9,?,?,?,14.66,?,52.57,?,25.41,?,18.2,?,?,257.1,'[\'Hip-Hop\']',058215.mp3
-94.3,-1.205,-0.7065,-0.6482,0.5669,0.3419,0.7228,-0.05561,0.753,0.2508,0.149,-1.061,-1.301,3.084,-94.04,-1.216,-0.7003,-0.6041,0.5514,0.4504,0.7716,-0.06108,0.7625,0.2772,0.1468,-1.019,-1.3,940.4,?,?,?,?,?,?,?,?,?,?,9.987,12.87,367.3,'[\'Hip-Hop\']',107809.mp3
-98.0,-2.515,-0.3495,0.5639,0.5499,-1.012,-0.563,2.142,0.5002,0.4152,0.1997,-0.2921,-1.367,?,-97.7,-2.643,-0.3458,0.4444,0.474,-1.063,-0.7461,2.31,0.6478,0.5113,0.2426,-0.2563,-1.392,976.9,?,?,?,?,?,?,?,?,?,?,?,13.75,394.0,'[\'Hip-Hop\']',000695.mp3
-109.7,-0.2699,0.9391,0.01762,-0.9369,0.6375,-2.149,-0.6748,2.433,1.074,0.1285,-0.2574,-0.03053,3.788,-108.8,-0.3235,0.9766,-0.0957,-1.004,0.5722,-2.12,-0.7137,2.453,1.15,0.1943,-0.2301,-0.0451,1088.0,?,?,?,?,?,?,?,24.39,?,?,?,?,497.6,'[\'Hip-Hop\']',011789.mp3
-125.0,11.96,-0.7703,-0.1144,-0.0001175,2.665,2.265,0.8586,-0.6383,0.3825,-0.2574,-0.5615,-1.512,1.321,-124.4,12.13,-0.7639,-0.1602,0.01297,2.725,2.188,0.9385,-0.5964,0.3353,-0.2132,-0.5367,-1.477,1244.0,121.2,7.519,?,?,27.01,21.74,9.096,?,?,?,?,14.69,144.7,'[\'Hip-Hop\']',091317.mp3
-89.75,5.246,-0.4088,-0.914,-1.232,2.214,0.9749,0.905,0.03364,-0.5306,0.4486,-0.07035,-1.242,?,-89.42,5.212,-0.3444,-0.8953,-1.229,2.239,0.9952,0.9618,0.05077,-0.5452,0.4349,-0.08619,-1.229,894.0,51.85,?,?,12.17,21.87,?,?,?,?,?,?,12.17,253.5,'[\'Hip-Hop\']',063789.mp3
-103.8,4.871,0.9082,-0.6032,-0.9931,3.659,3.366,1.999,-0.776,-0.8879,0.02489,-1.688,-1.386,1.673,-103.7,4.754,0.9596,-0.5934,-0.941,3.494,3.239,2.111,-0.721,-1.002,-0.04355,-1.705,-1.306,1037.0,47.21,?,?,?,?,32.24,?,?,?,?,16.86,12.92,307.9,'[\'Hip-Hop\']',113031.mp3
-96.35,8.849,0.003872,-0.9587,-0.9548,6.316,1.459,-0.516,0.07135,-0.8783,1.57,0.7173,-0.3632,?,-96.03,9.039,0.1222,-0.9801,-0.8868,6.244,1.418,-0.3638,0.08498,-0.8567,1.622,0.7045,-0.3356,960.2,90.16,?,?,?,62.11,?,?,?,?,16.05,?,?,200.9,'[\'Hip-Hop\']',145751.mp3
-105.9,5.48,-0.3412,-2.177,-0.4242,0.3856,0.3169,-1.548,0.4042,0.8687,1.021,-0.6638,-0.5964,1.835,-105.7,5.488,-0.3121,-2.278,-0.4566,0.3838,0.3297,-1.493,0.4101,0.8056,0.9903,-0.6137,-0.501,1057.0,54.72,?,22.71,?,?,?,?,?,?,?,?,?,305.4,'[\'Hip-Hop\']',063805.mp3
-92.83,7.468,0.669,0.3221,0.106,-1.85,1.543,0.1581,-0.007873,1.657,-0.01808,-0.7119,-0.1589,?,-92.47,7.567,0.6595,0.3039,0.1107,-2.032,1.586,0.07253,-0.03364,1.608,-0.06089,-0.7191,-0.1706,924.7,75.6,?,?,?,?,15.73,?,?,15.97,?,6.982,?,49.84,'[\'Hip-Hop\']',024423.mp3
-98.21,7.314,-0.08474,0.1274,-0.5772,2.571,1.388,-2.082,0.08321,0.2862,0.1885,-0.2766,0.1161,?,-97.98,7.217,-0.05354,0.1249,-0.566,2.634,1.383,-2.061,0.118,0.2974,0.191,-0.2754,0.08758,979.7,72.0,?,?,?,25.97,?,20.39,?,?,?,?,?,282.3,'[\'Hip-Hop\']',119985.mp3
-121.7,3.558,0.184,-0.6806,-0.05426,-1.659,-1.569,1.075,0.4571,-0.8267,-1.573,0.4135,0.3201,2.124,-121.5,3.495,0.1903,-0.6908,-0.1025,-1.773,-1.527,1.134,0.425,-0.8621,-1.605,0.3766,0.303,1215.0,34.22,?,?,?,?,14.94,?,?,?,15.89,?,?,399.2,'[\'Hip-Hop\']',141375.mp3
-120.6,1.222,-0.5116,-0.4722,-0.3088,4.769,3.305,2.874,0.6452,0.406,1.125,0.2402,-0.7995,?,-117.9,0.8702,-0.564,-0.4613,-0.2941,4.76,3.415,2.953,0.7266,0.3622,1.141,0.2478,-0.7824,1179.0,?,?,?,?,47.29,33.92,29.33,?,?,11.22,?,?,105.6,'[\'Hip-Hop\']',110771.mp3
-102.1,3.771,-1.096,-0.7889,-0.3214,0.576,1.401,-0.4246,1.903,1.739,0.2393,0.2795,0.5462,?,-102.1,3.848,-1.071,-0.7533,-0.3415,0.5393,1.404,-0.4355,1.908,1.697,0.2176,0.2475,0.5287,1021.0,38.14,10.59,7.352,?,?,13.73,?,18.97,16.86,?,?,?,349.4,'[\'Hip-Hop\']',114049.mp3
-82.04,2.192,-0.4588,-0.5834,-0.5253,0.8741,2.388,0.5117,1.592,-0.3469,-0.2781,0.0956,-0.1397,2.013,-81.98,2.26,-0.4552,-0.5697,-0.5319,0.8276,2.408,0.5013,1.571,-0.3242,-0.3032,0.1146,-0.1102,819.8,?,?,?,?,?,24.01,?,15.63,?,?,?,?,164.9,'[\'Hip-Hop\']',086680.mp3
-108.3,2.359,-1.499,-1.524,-0.4124,1.785,0.501,-0.03678,-0.9753,-0.9026,-1.11,-1.25,-1.417,2.946,-107.9,2.241,-1.421,-1.492,-0.3966,1.69,0.6359,-0.06676,-1.086,-0.8586,-1.126,-1.227,-1.42,1079.0,21.97,14.05,14.81,?,?,?,?,?,?,11.04,12.12,14.05,399.5,'[\'Hip-Hop\']',142092.mp3
-114.6,8.127,-0.8896,-0.3701,-0.2781,5.355,1.302,-0.566,-0.4129,-0.381,-0.218,-0.9011,-1.133,1.744,-114.4,8.571,-0.978,-0.4296,-0.3239,5.366,1.366,-0.4749,-0.4739,-0.3838,-0.2258,-0.9133,-1.232,1144.0,85.38,?,?,?,53.55,?,?,?,?,?,?,12.21,244.0,'[\'Hip-Hop\']',091315.mp3
-105.4,8.184,-0.9525,-0.7911,-0.5191,5.12,-0.4196,0.1611,1.372,1.612,1.099,0.7421,-0.4379,?,-105.0,8.248,-0.9583,-0.8005,-0.534,5.103,-0.4201,0.148,1.391,1.606,1.086,0.7405,-0.4541,1050.0,82.33,9.448,7.89,5.157,50.98,?,?,13.8,15.93,10.62,7.234,?,219.3,'[\'Hip-Hop\']',060510.mp3
-92.73,1.773,-1.009,-0.669,-1.172,2.182,-0.3333,0.09435,0.4665,0.6546,0.09297,-0.3094,-0.54,?,-92.54,1.802,-1.048,-0.6857,-1.178,2.354,-0.2936,0.09809,0.4876,0.6451,0.04616,-0.3493,-0.5405,925.4,?,10.33,?,11.67,?,?,?,?,?,?,?,?,389.0,'[\'Hip-Hop\']',134510.mp3
-109.1,3.342,0.161,-0.1791,0.9534,1.549,-0.8019,-1.973,-0.1326,1.479,-0.5008,-0.5399,-1.872,?,-108.6,3.318,0.1837,-0.2059,0.9083,1.462,-0.7694,-1.934,-0.1502,1.458,-0.4837,-0.6232,-1.873,1086.0,32.86,?,?,?,?,?,19.16,?,14.44,?,?,18.62,414.0,'[\'Hip-Hop\']',109687.mp3
-104.7,2.775,-0.159,-0.6635,-1.405,3.787,2.957,-0.01885,1.723,-0.319,0.2712,0.5356,-0.5494,?,-103.9,2.786,-0.1591,-0.6569,-1.353,3.992,3.165,0.0622,1.783,-0.3418,0.2542,0.566,-0.524,1039.0,?,?,6.339,13.42,?,31.44,?,17.58,?,?,?,?,270.1,'[\'Hip-Hop\']',110776.mp3
-120.2,0.4175,0.6161,-1.329,-0.2244,-0.5327,0.5998,1.488,0.4215,1.968,0.8226,0.09209,1.012,?,-119.4,0.05573,0.6719,-1.256,-0.1728,-0.5469,0.6644,1.422,0.1956,1.856,0.8305,0.1195,1.125,1194.0,?,?,?,?,?,?,?,?,?,?,?,?,302.7,'[\'Hip-Hop\']',107020.mp3
-101.5,9.076,-0.7939,-1.163,-0.1319,5.755,1.922,0.62,1.495,0.3421,0.1021,-0.1644,-0.9427,?,-100.6,8.983,-0.8053,-1.147,-0.1551,5.511,1.925,0.5797,1.448,0.3207,0.0761,-0.1439,-0.9297,1006.0,89.67,?,11.33,?,54.72,?,?,14.23,?,?,?,?,198.4,'[\'Hip-Hop\']',134610.mp3
-77.69,-2.663,1.195,-0.845,-0.6736,1.337,-0.3137,0.176,0.2239,-2.314,-1.259,-0.4334,-0.3308,4.824,-76.58,-3.542,0.9814,-0.9563,-0.5839,1.068,-0.3751,0.2959,0.5867,-2.272,-1.338,-0.6755,-0.5674,765.8,?,?,?,?,?,?,?,?,22.64,13.21,?,?,821.3,'[\'Hip-Hop\']',083715.mp3
-102.9,6.583,0.1444,0.1836,-0.4657,4.563,3.984,1.956,2.693,2.235,0.9089,0.5853,0.1119,0.4677,-102.7,6.557,0.1638,0.1655,-0.4303,4.557,4.127,1.993,2.77,2.228,0.9282,0.5778,0.1108,1027.0,65.39,?,?,4.116,45.45,41.17,19.77,27.62,22.21,9.16,5.571,?,124.6,'[\'Hip-Hop\']',096657.mp3
-88.63,2.799,0.09234,-0.1169,0.05645,2.498,1.524,-1.084,2.012,0.714,1.463,0.08757,0.5143,?,-88.21,2.819,0.06278,-0.1293,0.06012,2.708,1.68,-1.089,2.064,0.7764,1.434,0.07687,0.5062,882.0,?,?,?,?,?,16.39,?,20.49,?,14.17,?,?,245.9,'[\'Hip-Hop\']',146687.mp3
-93.63,3.269,0.8278,-1.075,-0.2053,-0.7764,4.88,2.057,-1.114,2.123,1.35,-1.998,-0.3506,?,-93.15,4.174,0.7951,-1.035,-0.121,-0.5103,4.784,1.949,-1.134,2.163,1.343,-2.019,-0.4594,931.3,?,?,10.18,?,?,47.68,?,?,21.56,13.26,20.1,?,481.9,'[\'Hip-Hop\']',036992.mp3
-121.5,11.29,-0.7853,-1.488,-0.2134,7.962,4.698,3.689,2.342,0.1464,-1.905,-1.72,-1.633,?,-121.6,11.4,-0.8376,-1.51,-0.1664,7.905,4.727,3.716,2.395,0.1125,-1.928,-1.66,-1.704,1215.0,113.8,?,15.04,?,78.96,47.21,37.11,23.79,?,19.18,16.52,16.98,126.1,'[\'Hip-Hop\']',144214.mp3
-97.14,2.616,0.1363,-1.631,-0.3295,3.559,1.486,0.4189,-0.02022,1.154,0.5618,1.266,0.4441,1.609,-96.68,2.566,0.1516,-1.607,-0.2932,3.599,1.526,0.3451,0.006884,1.182,0.6011,1.283,0.45,966.7,25.38,?,15.95,?,35.83,?,?,?,11.59,?,12.67,?,225.7,'[\'Hip-Hop\']',079616.mp3
-92.15,-0.0128,-0.7646,-0.7162,-0.5787,1.128,0.9561,0.2155,0.8255,-0.1459,0.4969,-0.28,-0.7984,?,-91.07,-0.1557,-0.7316,-0.7151,-0.6073,1.076,0.8371,0.1933,0.7345,-0.1533,0.4751,-0.2553,-0.7423,910.6,?,?,6.927,?,?,?,?,?,?,?,?,?,450.7,'[\'Hip-Hop\']',089473.mp3
-91.82,5.707,-0.2494,-1.797,-1.48,4.141,0.6654,0.1276,0.1138,-0.2734,0.6893,1.547,1.121,1.418,-91.5,5.631,-0.2361,-1.778,-1.519,4.022,0.7048,0.2139,0.07378,-0.2636,0.7284,1.584,1.154,915.0,56.19,?,17.68,?,40.09,?,?,?,?,?,15.69,?,263.6,'[\'Hip-Hop\']',150287.mp3
-109.7,10.28,-0.588,-0.839,0.191,4.742,-2.56,1.248,-1.25,0.3471,0.3063,0.5446,-1.26,?,-109.5,10.25,-0.6166,-0.8565,0.1633,4.701,-2.58,1.269,-1.215,0.3499,0.2748,0.4996,-1.278,1095.0,102.3,?,?,?,46.94,25.65,12.53,11.99,?,?,?,12.67,140.1,'[\'Hip-Hop\']',108839.mp3
-97.19,-3.121,-0.06893,-0.3205,-0.953,3.194,2.833,0.7736,0.7313,0.07306,0.1657,0.4106,0.2968,1.103,-97.22,-2.97,-0.06607,-0.3093,-0.9576,3.226,2.856,0.8047,0.7042,0.05883,0.1314,0.4251,0.2775,972.0,29.37,?,?,9.518,32.18,28.49,7.821,6.88,?,?,4.027,?,124.5,'[\'Hip-Hop\']',070660.mp3
-173.5,5.697,-0.6724,-0.6675,-0.2508,5.777,0.7159,-0.1071,-0.7905,0.2672,-0.01489,-1.015,-1.064,?,-172.8,6.532,-0.6846,-0.6779,-0.2291,5.955,0.7595,-0.2181,-0.8284,0.2378,-0.0526,-1.065,-1.117,1728.0,?,?,6.67,?,?,?,?,?,?,?,?,?,1035.0,'[\'Hip-Hop\']',091318.mp3
-115.6,6.148,-0.8705,-0.7159,-0.9575,4.054,2.864,1.219,1.051,1.593,1.741,0.4703,-1.063,1.497,-115.1,6.071,-0.8617,-0.6913,-0.9111,4.063,2.74,1.314,1.009,1.512,1.818,0.4881,-1.262,1151.0,60.59,?,?,?,40.47,27.24,?,?,14.95,?,?,?,193.9,'[\'Hip-Hop\']',006607.mp3
-105.3,5.427,-0.2587,-1.009,-1.468,1.894,0.9612,-0.0879,1.444,1.221,0.7364,-0.6175,-0.5506,2.106,-104.9,5.477,-0.2141,-1.032,-1.463,1.886,0.9834,-0.00661,1.386,1.191,0.6633,-0.6083,-0.5161,1049.0,54.56,?,?,14.56,18.6,?,?,?,?,?,?,?,163.1,'[\'Hip-Hop\']',060476.mp3
-99.46,4.208,0.491,-0.3575,-0.7732,2.702,1.631,-0.3096,0.5993,0.5002,0.11,-0.2484,-0.2236,1.182,-99.44,4.178,0.55,-0.3151,-0.7153,2.661,1.769,-0.25,0.6708,0.594,0.09158,-0.4077,-0.2484,994.3,41.59,?,?,?,26.41,?,?,?,?,?,?,?,225.6,'[\'Hip-Hop\']',108842.mp3
-124.7,7.256,-0.4522,0.6594,0.8642,5.342,4.534,0.917,-0.2805,-0.882,-1.471,-0.8471,-0.7494,0.9514,-124.6,7.666,-0.4242,0.6646,0.8893,5.806,4.823,1.215,-0.2047,-0.7672,-1.442,-0.7472,-0.7166,1246.0,?,?,?,?,?,?,?,?,7.46,?,?,?,149.2,'[\'Hip-Hop\']',136467.mp3
-115.1,5.124,-0.2745,-1.18,-0.8748,3.473,2.837,-1.711,0.3979,-0.1497,-0.9075,0.05841,0.4956,1.611,-114.3,4.81,-0.3578,-1.243,-0.9509,3.422,2.756,-1.676,0.2757,-0.3003,-0.8802,-0.008539,0.4335,1143.0,?,?,?,?,33.92,?,?,?,?,?,?,?,309.8,'[\'Hip-Hop\']',026007.mp3
-114.6,7.17,0.04429,0.2562,0.05525,-1.237,-0.02737,-0.006914,-1.385,-0.7497,-0.8575,-1.335,-1.746,1.219,-114.1,7.106,0.05009,0.2267,0.07717,-1.115,-0.09832,-0.002652,-1.395,-0.7986,-0.8637,-1.267,-1.677,1141.0,70.83,?,?,?,?,?,?,?,?,?,?,16.6,154.6,'[\'Hip-Hop\']',055900.mp3
-103.8,-1.92,-1.818,-0.4041,-1.767,0.6784,1.399,-1.364,1.167,-0.1897,0.2259,-0.8539,-1.314,2.358,-103.5,-1.825,-1.791,-0.3934,-1.62,0.7106,1.338,-1.429,1.096,-0.2402,0.1858,-0.8818,-1.351,1035.0,?,17.64,?,?,?,?,?,?,?,?,?,?,517.3,'[\'Hip-Hop\']',099093.mp3
-112.0,5.511,-0.7065,0.09649,-1.03,-0.2986,-1.448,-0.4369,0.3096,-1.035,0.07,0.8717,-1.099,1.179,-111.8,5.597,-0.6853,0.104,-1.008,-0.1915,-1.511,-0.5124,0.2303,-1.006,0.05029,0.883,-1.102,1118.0,55.74,?,?,?,?,?,?,?,?,?,?,10.89,123.7,'[\'Hip-Hop\']',011792.mp3
-113.3,12.11,0.3203,0.9636,-0.1311,8.895,1.991,-1.029,-1.713,0.6408,-0.3333,-0.06759,-1.359,?,-113.1,12.11,0.3238,0.9614,-0.114,8.883,1.978,-1.035,-1.714,0.6381,-0.3429,-0.06959,-1.361,1131.0,120.9,3.129,?,?,88.75,?,10.25,?,6.269,?,?,13.52,30.08,'[\'Hip-Hop\']',024418.mp3
-104.8,0.7718,0.3369,-0.3747,-0.9688,1.749,0.8968,-1.059,0.2641,0.1613,1.1,0.6049,0.3677,?,-104.3,0.7152,0.3864,-0.2868,-0.9364,1.786,1.084,-1.017,0.1937,0.1711,1.122,0.6078,0.4359,1043.0,?,?,?,?,?,?,?,?,?,?,?,?,471.7,'[\'Hip-Hop\']',000694.mp3
-96.11,3.355,0.6408,-0.08244,-0.3634,1.33,-1.924,-0.2973,-1.304,0.5272,-0.6337,1.056,-0.163,1.844,-95.97,3.367,0.5718,-0.05813,-0.3264,1.522,-1.829,-0.322,-1.389,0.412,-0.7025,0.9485,-0.2264,959.6,33.37,?,?,?,?,17.97,?,?,?,?,?,?,267.6,'[\'Hip-Hop\']',132118.mp3
-92.85,15.93,1.414,-2.449,0.2913,-7.935,2.79,5.343,-1.225,-3.118,-1.568,1.194,-1.962,1.299,-92.74,15.86,1.385,-2.437,0.3214,-7.91,2.925,5.46,-1.206,-3.156,-1.629,1.161,-2.008,927.4,158.5,13.66,24.32,?,79.02,29.15,54.56,11.78,31.46,16.19,?,19.96,289.3,'[\'Hip-Hop\']',024429.mp3
-99.49,3.987,-0.4552,-2.324,-1.88,1.102,-0.6798,-1.908,-1.122,-1.166,-1.04,0.1265,-0.1414,2.486,-98.85,3.9,-0.4239,-2.291,-1.876,1.066,-0.6536,-1.943,-1.066,-1.155,-0.9813,0.1473,-0.1684,988.4,38.39,?,22.83,18.64,?,?,19.09,?,?,?,?,?,403.7,'[\'Hip-Hop\']',149124.mp3
-110.5,9.855,0.1485,-0.09158,0.3398,8.355,1.461,-0.5812,0.0251,-0.7421,0.5992,-1.343,-0.6761,0.8816,-110.5,10.01,0.04905,-0.2297,0.301,8.515,1.518,-0.5791,0.0235,-0.7413,0.5898,-1.335,-0.6163,1105.0,99.88,?,?,?,84.98,?,?,?,?,?,?,?,172.8,'[\'Hip-Hop\']',108846.mp3
-128.2,7.121,2.966,0.7866,-0.0575,0.9479,2.865,1.064,2.279,-0.7202,3.403,1.913,-0.1955,1.308,-126.1,6.96,2.991,0.8999,-0.05539,0.4974,3.014,1.346,1.957,-1.043,3.483,2.106,-0.3672,1260.0,69.31,?,?,?,?,29.96,?,?,?,34.74,?,?,187.0,'[\'Hip-Hop\']',011787.mp3
-107.5,6.661,0.03527,-0.201,-0.7578,4.408,0.6687,0.8278,0.4565,0.08146,-0.04018,-0.09066,-1.493,0.8357,-107.3,6.762,0.03618,-0.1711,-0.7728,4.484,0.5702,0.8443,0.5013,0.01537,-0.0157,-0.03601,-1.5,1073.0,67.39,?,?,?,44.68,?,?,?,?,?,?,14.88,132.5,'[\'Hip-Hop\']',064515.mp3
