@RELATION ./Datasets/MP3/nominalcontrol.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre {Hip-Hop, Pop, Soundtrack, Instrumental, Folk}
@ATTRIBUTE title STRING

@DATA
2.161,19530000.0,224800000.0,-381600000000000.0,-4392000000000000.0,-5.054e+16,1.491e+22,3.954e+16,4.551e+17,2.273e+25,0.8274,1208.0,7868.0,47190000000.0,425100000000.0,3538000000000.0,2.766e+18,3820000000000.0,31760000000000.0,2.386e+21,367.3,114.6,1705.0,285.4,0.5213,0.04519,-0.9811,0.3884,0.06833,0.06461,-0.008681,0.05725,0.04,0.03606,0.04865,0.0,0.03102,0.2842,0.2403,0.1458,0.1411,0.1293,0.1106,0.104,0.106,0.0,-127.4,12.31,-0.1334,-1.356,-1.826,3.588,3.221,1.432,1.133,1.955,1.575,-0.6105,-1.058,17.25,4.914,1.863,1.78,1.859,3.499,3.093,3.531,2.149,2.201,2.088,2.252,2.223,0.2167,29.3,2365.0,280000.0,51670000.0,0.09942,13.93,1241.0,97750.0,19390000.0,24.43,22.73,-5.164,1.336,0.1179,0.03431,7.336,5.138,0.0003684,0.0005872,0.04042,0.04287,0.00305,0.000915,220.5,0.9365,138.3,97.36,229.2,160.6,334.9,256.7,21.43,16.43,Folk,108300.mp3
4.092,22570000.0,258900000.0,-509600000000000.0,-5845000000000000.0,-6.705e+16,2.301e+22,5.263e+16,6.037e+17,3.472e+25,1.355,1201.0,10270.0,54230000000.0,542700000000.0,5318000000000.0,3.673e+18,4889000000000.0,47910000000000.0,4.131e+21,899.8,191.0,1950.0,230.7,0.5893,0.04251,-0.9453,0.6958,-0.1969,-0.06248,0.05108,0.1842,0.07738,0.09369,0.1125,0.0,0.03929,0.1357,0.2363,0.1606,0.1401,0.154,0.1347,0.122,0.1452,0.0,-101.4,8.99,-2.652,-1.116,0.5148,0.6737,0.3853,-5.544,0.3583,1.079,-0.5252,-0.5364,-2.14,15.12,5.112,2.064,2.123,2.529,2.479,2.209,2.181,2.205,1.91,2.494,1.858,1.966,0.4083,38.52,2048.0,206100.0,36090000.0,0.1596,11.22,855.3,77630.0,14750000.0,57.8,28.33,-4.216,1.268,0.1838,0.07482,19.49,7.182,0.001526,0.002412,0.1174,0.06973,0.004695,0.002019,190.8,36.52,492.9,335.3,609.2,224.4,753.8,281.0,48.24,17.98,Folk,116452.mp3
1.507,16950000.0,195000000.0,-287400000000000.0,-3306000000000000.0,-3.802e+16,9.745e+21,2.977e+16,3.424e+17,1.483e+25,0.7836,1203.0,8313.0,40800000000.0,375400000000.0,3242000000000.0,2.075e+18,3381000000000.0,29200000000000.0,1.896e+21,151.1,46.61,1825.0,204.0,0.6494,0.06081,-0.9683,0.6633,-0.2981,0.1865,0.1736,0.1203,0.1086,0.1089,0.02778,0.0,0.0521,0.1881,0.242,0.2009,0.1486,0.1312,0.1379,0.1237,0.1106,0.0,-127.2,11.21,-2.276,-1.591,-1.594,3.857,0.1978,-4.109,1.299,-0.1701,-0.7963,-1.39,-0.7605,12.71,3.479,2.132,1.684,1.96,3.331,2.259,2.476,2.403,2.255,1.993,2.511,1.989,0.1506,29.68,1417.0,119700.0,19380000.0,0.09403,11.57,914.8,73970.0,14340000.0,39.06,25.01,-5.358,1.386,0.07631,0.04956,13.27,7.626,0.0003485,0.0009463,0.07216,0.06358,0.001967,0.001305,208.3,36.44,323.3,200.6,414.6,238.3,514.3,295.0,32.92,18.88,Folk,091938.mp3
2.787,16900000.0,194400000.0,-285600000000000.0,-3286000000000000.0,-3.78e+16,9.652e+21,2.958e+16,3.404e+17,1.47e+25,1.398,1210.0,15450.0,40880000000.0,496100000000.0,6009000000000.0,2.073e+18,4473000000000.0,54170000000000.0,3.505e+21,278.5,63.63,1709.0,188.0,0.5342,0.05704,-0.8934,0.4791,-0.3543,0.2111,0.005221,0.1775,0.009329,0.06574,0.09234,0.0,0.1163,0.2394,0.2139,0.1928,0.1765,0.1664,0.1744,0.1614,0.1499,0.0,-111.8,5.05,-1.247,-1.074,-1.404,4.154,-2.33,-2.201,-0.5141,-2.81,-0.9522,-0.2452,-1.306,16.44,5.045,1.991,1.754,1.905,4.618,3.157,3.648,2.114,2.099,2.287,2.547,1.823,0.2793,53.58,2857.0,190300.0,35800000.0,0.1662,17.73,1082.0,74830.0,12820000.0,76.32,46.59,-4.755,1.297,0.09803,0.04786,25.61,14.65,0.0007644,0.0008892,0.167,0.1359,0.002388,0.001157,220.5,0.9358,474.0,337.6,800.3,457.9,1011.0,515.3,64.72,32.98,Folk,091796.mp3
2.267,26160000.0,295100000.0,-684600000000000.0,-7720000000000000.0,-8.707e+16,3.582e+22,6.951e+16,7.84e+17,5.138e+25,0.9742,1212.0,11660.0,63440000000.0,662700000000.0,6881000000000.0,4.98e+18,5960000000000.0,61880000000000.0,6.092e+21,282.6,158.1,1709.0,225.1,0.5403,0.06581,-0.9258,0.559,-0.1724,0.1522,-0.001819,-0.008396,-9.023e-05,0.041,0.03459,0.0,0.1063,0.3214,0.2955,0.1754,0.1872,0.1548,0.1377,0.1259,0.1128,0.0,-119.7,7.405,-0.5362,-1.445,-1.445,1.383,0.8045,0.4475,0.4604,-0.3315,1.201,0.8812,-0.06079,18.39,5.748,2.488,2.388,2.187,4.732,3.969,3.573,2.487,2.475,2.802,2.969,2.451,0.2265,43.57,2460.0,206300.0,38540000.0,0.1263,18.46,1412.0,113000.0,20830000.0,58.24,41.56,-4.512,1.448,0.09826,0.05744,20.75,15.14,0.001376,0.002387,0.1274,0.1192,0.002481,0.001535,214.9,19.17,493.3,552.0,648.3,473.2,799.8,488.5,51.19,31.27,Folk,126781.mp3
5.676,2385000.0,26940000.0,-5687000000000.0,-64240000000000.0,-725600000000000.0,2.712e+19,578400000000000.0,6533000000000000.0,3.909e+22,0.6631,1207.0,9158.0,5757000000.0,54350000000.0,493400000000.0,4.118e+16,489100000000.0,4440000000000.0,3.987e+19,1143.0,74.24,1628.0,161.2,0.5159,0.03371,-0.9606,0.7382,-0.3118,0.009283,0.02108,0.01391,0.02058,-0.005007,-0.005201,0.0,0.01525,0.1718,0.2275,0.1263,0.1095,0.09387,0.07633,0.07797,0.07097,0.0,-89.79,9.172,0.3665,0.09556,-0.1829,-3.108,1.521,-0.7944,0.3792,-1.307,-0.6079,-1.445,-0.3939,9.836,2.602,1.622,1.583,1.713,2.696,2.049,2.221,1.78,1.804,1.51,1.555,1.454,0.5674,34.16,1558.0,148400.0,25120000.0,0.1245,6.926,837.7,88810.0,17070000.0,75.34,27.51,-4.071,1.171,0.2086,0.03854,16.28,4.483,0.003159,0.002175,0.1087,0.03593,0.005178,0.001091,215.7,6.0,316.0,228.5,508.6,140.1,664.6,160.5,42.54,10.27,Folk,012062.mp3
3.25,15040000.0,173800000.0,-226300000000000.0,-2614000000000000.0,-3.02e+16,6.808e+21,2.354e+16,2.719e+17,1.049e+25,1.14,1209.0,12010.0,36380000000.0,390800000000.0,4175000000000.0,1.642e+18,3520000000000.0,37600000000000.0,2.176e+21,372.6,67.59,1672.0,224.6,0.5994,0.06024,-0.9427,0.5633,-0.1844,0.07587,-0.1371,-0.07354,-0.04568,-0.03732,0.0204,0.0,0.05491,0.2528,0.2163,0.1461,0.1537,0.1068,0.1011,0.09245,0.1115,0.0,-108.0,7.05,0.3418,-0.8971,-0.7236,0.4291,2.989,2.499,-0.7883,-1.327,-0.5742,-0.5484,-0.9786,17.63,3.67,1.648,1.812,2.053,2.626,2.273,2.357,2.982,1.901,2.063,1.866,1.978,0.3247,42.28,2508.0,224500.0,39360000.0,0.1717,13.63,1106.0,87320.0,17360000.0,65.55,36.14,-4.494,1.341,0.1241,0.04857,17.62,9.5,0.00102,0.001722,0.1246,0.08408,0.003043,0.001263,220.6,1.081e-12,360.4,384.1,550.6,296.9,757.5,347.0,48.48,22.21,Folk,082507.mp3
7.922,11260000.0,130300000.0,-126700000000000.0,-1467000000000000.0,-1.698e+16,2.852e+21,1.321e+16,1.529e+17,4.424e+24,0.9572,1207.0,8776.0,27180000000.0,256100000000.0,2287000000000.0,9.178e+17,2304000000000.0,20570000000000.0,8.939e+20,2482.0,219.5,1615.0,162.4,0.504,0.05569,-0.965,0.725,-0.2738,0.1262,-0.06128,-0.1071,-0.007582,0.113,0.04107,0.0,0.0159,0.13,0.2024,0.1938,0.1401,0.118,0.1193,0.1136,0.1023,0.0,-82.91,9.349,-1.787,-1.404,-1.166,-2.89,1.026,2.076,-0.3568,1.595,-0.1557,-1.075,-1.597,8.514,3.266,1.682,1.573,1.493,2.15,2.098,2.121,2.068,1.792,1.759,1.696,1.635,0.7898,32.11,1411.0,125900.0,20100000.0,0.1424,6.631,619.8,68930.0,12650000.0,68.6,26.41,-4.17,1.208,0.3065,0.05353,14.73,4.153,0.003797,0.002757,0.09823,0.03229,0.007669,0.001467,220.6,1.081e-12,281.1,211.5,460.4,129.8,617.7,169.6,39.53,10.86,Folk,063253.mp3
4.377,23170000.0,264200000.0,-536900000000000.0,-6122000000000000.0,-6.981e+16,2.488e+22,5.513e+16,6.286e+17,3.689e+25,1.486,1160.0,6905.0,53770000000.0,466400000000.0,3649000000000.0,3.738e+18,4196000000000.0,32810000000000.0,2.892e+21,1228.0,416.7,1789.0,214.0,0.5018,0.07291,-0.9718,0.758,-0.1746,0.128,0.004893,0.04434,0.05656,-0.003205,-0.01332,0.0,0.01947,0.1408,0.2694,0.2011,0.1567,0.1372,0.1206,0.1185,0.1005,0.0,-101.8,14.38,-1.98,-2.325,-0.9401,-1.336,-1.454,-2.259,0.7289,-1.938,-2.159,-0.2604,0.2951,12.88,4.895,1.979,1.956,1.911,2.89,2.696,2.572,2.42,2.069,2.132,1.948,2.189,0.437,26.83,986.1,83270.0,12180000.0,0.1791,8.327,618.1,50920.0,9027000.0,47.41,22.21,-4.486,1.3,0.2085,0.07742,14.08,4.693,0.001596,0.00238,0.08086,0.03564,0.005355,0.002027,217.1,16.28,350.1,196.9,440.0,146.7,525.9,185.4,33.65,11.86,Folk,118674.mp3
1.81,13490000.0,156200000.0,-182100000000000.0,-2108000000000000.0,-2.44e+16,4.914e+21,1.898e+16,2.197e+17,7.621e+24,0.5842,1209.0,6624.0,32640000000.0,278100000000.0,2069000000000.0,1.321e+18,2504000000000.0,18630000000000.0,9.695e+20,252.3,62.45,1746.0,200.8,0.5467,0.04109,-0.9819,0.7118,0.05362,0.2419,0.03084,0.1123,0.08677,0.02065,0.03085,0.0,0.01418,0.1563,0.2329,0.1465,0.1446,0.1419,0.1132,0.1261,0.1147,0.0,-127.0,16.79,-1.368,-1.348,-2.169,4.115,-0.4271,-3.67,-2.13,-1.113,-0.07603,-0.3327,-0.5901,12.79,4.191,2.214,2.151,2.13,3.297,2.456,2.564,2.29,2.477,2.303,2.069,2.036,0.181,25.17,1321.0,145000.0,23300000.0,0.0791,7.47,602.4,48530.0,8117000.0,35.15,19.8,-4.564,1.227,0.09833,0.04297,11.59,3.194,0.0006032,0.001063,0.05881,0.02238,0.002545,0.00116,220.6,1.081e-12,334.8,112.8,362.1,99.82,413.4,127.3,26.46,8.147,Folk,073175.mp3
1.375,1283000.0,14050000.0,-1647000000000.0,-18030000000000.0,-197300000000000.0,4.226e+18,162200000000000.0,1775000000000000.0,5.545e+21,0.6536,1208.0,8526.0,3100000000.0,27900000000.0,239500000000.0,1.193e+16,250700000000.0,2151000000000.0,1.009e+19,110.0,34.23,1637.0,167.1,0.6089,0.07553,-0.9658,0.5916,0.09608,-0.01456,0.06098,0.09945,0.06294,0.0661,0.01968,0.0,0.07362,0.2639,0.2687,0.2051,0.133,0.1244,0.1266,0.0949,0.1118,0.0,-135.4,14.66,-0.1253,-1.657,-0.5202,2.85,0.6617,-2.874,-1.219,0.7637,0.4498,0.4154,-0.1326,18.4,5.533,2.161,2.254,2.066,4.159,2.821,2.935,2.947,2.293,2.008,2.107,2.35,0.1376,32.25,2122.0,233700.0,44330000.0,0.07835,18.03,1361.0,121900.0,23100000.0,37.42,26.96,-5.5,1.427,0.06813,0.03857,12.66,9.595,0.0002091,0.0004784,0.07633,0.08874,0.001747,0.001014,209.6,28.11,292.0,210.9,395.7,299.8,499.6,370.5,31.98,23.71,Folk,006467.mp3
5.11,2522000.0,28410000.0,-6363000000000.0,-71660000000000.0,-807200000000000.0,3.21e+19,645200000000000.0,7267000000000000.0,4.586e+22,0.6135,1206.0,9197.0,6085000000.0,57460000000.0,522600000000.0,4.604e+16,517200000000.0,4704000000000.0,4.454e+19,1313.0,53.02,1800.0,200.2,0.5206,0.04234,-0.9566,0.6952,-0.3439,0.1597,-0.1286,0.09679,0.1243,0.008737,-0.03381,0.0,0.03774,0.09945,0.1841,0.1534,0.1615,0.1443,0.1104,0.1172,0.07638,0.0,-93.15,8.111,0.482,-1.022,-0.3727,-0.4586,2.997,-0.506,-0.5502,-3.439,-2.301,1.018,-2.102,9.27,4.044,1.688,1.711,1.595,3.15,2.068,2.205,2.334,1.622,1.681,1.917,1.777,0.5108,35.03,1481.0,116200.0,17540000.0,0.08225,8.73,382.7,31760.0,5621000.0,57.21,36.79,-4.802,1.213,0.2218,0.02468,16.18,8.405,0.001294,0.001435,0.101,0.06819,0.005646,0.0007745,220.6,1.109e-12,336.6,284.7,505.7,262.7,599.9,283.4,38.39,18.13,Folk,012508.mp3
4.734,22580000.0,259000000.0,-510000000000000.0,-5849000000000000.0,-6.709e+16,2.303e+22,5.267e+16,6.041e+17,3.475e+25,1.653,1204.0,10270.0,54380000000.0,543400000000.0,5319000000000.0,3.684e+18,4885000000000.0,47800000000000.0,4.133e+21,1046.0,476.0,1926.0,214.9,0.5523,0.0524,-0.9469,0.662,-0.3001,-0.06332,0.04576,0.09229,0.08362,0.1141,0.1113,0.0,0.03354,0.09634,0.2123,0.1732,0.125,0.1128,0.1268,0.1134,0.1116,0.0,-96.82,8.299,-1.598,-0.4117,-1.029,1.722,1.601,-3.932,-0.5273,-0.2288,-1.402,-0.7555,-1.357,13.73,3.81,2.364,2.42,2.382,2.133,2.473,2.404,2.303,1.964,2.006,2.024,2.039,0.4734,38.77,2156.0,217300.0,37950000.0,0.187,8.55,567.9,55480.0,10680000.0,64.89,30.44,-4.302,1.202,0.1999,0.07523,18.31,6.753,0.001514,0.001784,0.1231,0.07454,0.005062,0.001966,219.6,5.194,387.8,300.5,572.3,211.0,744.7,279.4,47.66,17.88,Folk,116454.mp3
0.4761,25500000.0,289000000.0,-650400000000000.0,-7371000000000000.0,-8.354e+16,3.318e+22,6.637e+16,7.523e+17,4.83e+25,0.2919,1217.0,6614.0,62090000000.0,520200000000.0,3824000000000.0,4.751e+18,4668000000000.0,34250000000000.0,3.315e+21,38.37,20.01,1575.0,215.1,0.6119,0.05716,-0.9766,0.7513,0.1972,0.2376,0.1018,0.09766,0.08067,0.06551,0.03574,0.0,0.05072,0.2124,0.3002,0.1959,0.1508,0.1232,0.1225,0.1156,0.1072,0.0,-179.0,18.52,-0.4431,-0.03687,1.075,6.082,2.403,-2.206,-0.8681,-1.273,-2.174,-1.283,-2.16,25.27,7.094,2.964,2.984,3.347,5.777,3.858,4.31,5.037,5.296,3.384,4.353,3.909,0.0477,21.25,867.0,79870.0,12710000.0,0.03925,13.17,902.0,64570.0,9903000.0,12.24,19.13,-5.84,1.561,0.03827,0.03245,12.67,7.538,8.519e-05,0.0003744,0.06056,0.05968,0.001011,0.0008741,153.0,67.29,395.2,247.7,396.1,235.6,420.1,245.2,26.89,15.69,Soundtrack,125814.mp3
1.93,22050000.0,253300000.0,-486000000000000.0,-5584000000000000.0,-6.417e+16,2.143e+22,5.028e+16,5.778e+17,3.251e+25,1.064,1212.0,3992.0,53420000000.0,394300000000.0,2022000000000.0,3.533e+18,3551000000000.0,18210000000000.0,1.537e+21,508.2,288.5,1973.0,281.0,0.5626,0.0808,-0.9892,0.5429,-0.03925,0.0842,0.03326,-0.04295,-0.03644,0.04137,0.08803,0.0,0.01527,0.2079,0.2631,0.1425,0.1296,0.14,0.1069,0.09128,0.1052,0.0,-138.5,14.67,3.104,-0.08694,-1.096,2.117,1.547,0.4051,-1.079,2.502,1.098,-0.8678,-0.6953,19.29,4.943,2.906,3.272,2.2,3.454,3.093,2.617,2.8,2.336,2.465,2.953,2.843,0.1937,15.97,657.9,53720.0,7255000.0,0.1196,8.044,450.2,34350.0,5503000.0,19.75,22.07,-5.447,1.419,0.1377,0.08652,5.716,4.114,0.0005544,0.003171,0.03369,0.03342,0.003644,0.002324,220.6,1.081e-12,113.6,124.0,178.6,128.6,236.1,191.3,15.11,12.24,Soundtrack,114533.mp3
0.7599,22230000.0,255200000.0,-494000000000000.0,-5672000000000000.0,-6.512e+16,2.196e+22,5.107e+16,5.864e+17,3.324e+25,0.3379,1213.0,3979.0,53930000000.0,398000000000.0,2031000000000.0,3.596e+18,3590000000000.0,18360000000000.0,1.555e+21,78.98,13.23,1609.0,223.0,0.6452,0.05068,-0.9921,0.6245,0.1927,0.106,0.07757,0.06074,0.03965,0.02493,0.0159,0.0,0.007802,0.2063,0.2132,0.1518,0.1187,0.1047,0.09141,0.07862,0.07575,0.0,-165.8,19.64,-2.455,-2.137,0.02638,5.875,3.596,2.036,2.09,-0.6081,-0.4157,0.08485,-1.874,15.78,5.383,3.55,2.277,2.745,3.714,2.957,2.593,2.178,1.928,3.159,2.691,3.122,0.07623,14.96,818.3,106500.0,18870000.0,0.05215,6.652,637.9,84610.0,15550000.0,15.55,14.01,-5.255,1.321,0.05548,0.03718,6.27,3.018,0.0002571,0.0008202,0.03392,0.0223,0.001457,0.001023,107.7,38.83,181.2,123.7,195.9,94.3,231.7,125.2,14.83,8.014,Soundtrack,115474.mp3
3.011,22820000.0,260800000.0,-520600000000000.0,-5952000000000000.0,-6.804e+16,2.376e+22,5.359e+16,6.126e+17,3.55e+25,2.214,1213.0,7948.0,55340000000.0,497200000000.0,4147000000000.0,3.788e+18,4469000000000.0,37240000000000.0,3.245e+21,549.5,167.4,1930.0,257.8,0.5763,0.07145,-0.9447,0.7595,-0.2621,0.1896,0.004422,-0.02649,0.004448,0.0053,-0.001063,0.0,0.06788,0.1482,0.3562,0.2471,0.1974,0.1559,0.148,0.1253,0.1145,0.0,-119.9,15.12,0.509,-0.257,0.4568,-0.3332,0.06015,0.752,0.1601,-3.487,-0.5169,-1.913,-0.2375,29.43,9.224,3.42,2.291,2.524,3.038,2.984,2.839,2.865,2.653,2.521,2.841,2.956,0.3002,28.59,912.6,64770.0,9708000.0,0.2422,11.78,675.1,67110.0,12020000.0,54.44,33.4,-4.968,1.42,0.1431,0.1029,19.12,11.79,0.001042,0.002661,0.1199,0.08577,0.003673,0.002652,219.8,11.8,513.5,510.5,597.6,368.4,717.0,429.8,45.89,27.51,Soundtrack,117159.mp3
1.073,26930000.0,302500000.0,-725300000000000.0,-8146000000000000.0,-9.149e+16,3.907e+22,7.335e+16,8.237e+17,5.534e+25,0.6115,1219.0,7658.0,65680000000.0,575100000000.0,4633000000000.0,5.307e+18,5205000000000.0,42020000000000.0,4.204e+21,67.57,11.19,1623.0,230.0,0.6187,0.04184,-0.9744,0.55,-0.02717,-0.005454,-0.04593,0.04788,0.03222,0.05846,-0.01121,0.0,0.04142,0.4185,0.3326,0.2414,0.164,0.1059,0.07602,0.09222,0.08715,0.0,-150.1,16.85,-0.4815,-0.8846,-1.372,-4.062,4.115,-0.5278,1.324,1.135,0.8628,0.3449,-0.2933,30.87,6.915,1.218,1.292,1.417,5.777,2.768,2.258,1.908,2.067,1.505,1.534,1.308,0.1071,26.74,1552.0,162100.0,29280000.0,0.09668,14.73,1757.0,186700.0,34880000.0,42.83,36.3,-5.336,1.852,0.05038,0.04277,10.75,6.797,0.0003204,0.0006107,0.06793,0.05703,0.001288,0.001127,219.4,13.09,229.4,200.1,335.9,212.4,422.5,233.1,27.04,14.92,Soundtrack,129040.mp3
2.097,2920000.0,33230000.0,-8527000000000.0,-97030000000000.0,-1104000000000000.0,4.98e+19,873700000000000.0,9942000000000000.0,7.338e+22,0.3296,1207.0,24150.0,7049000000.0,110600000000.0,1605000000000.0,6.175e+16,995500000000.0,14440000000000.0,1.6e+20,107.1,9.585,1588.0,294.2,0.633,0.0472,-0.6097,0.5147,0.08534,0.1904,0.07928,0.05806,0.04028,0.04761,0.006423,0.0,0.1638,0.1941,0.2315,0.2284,0.2528,0.2307,0.2253,0.1936,0.2063,0.0,-126.6,-11.27,-0.769,0.5316,-0.4984,-3.616,5.349,-0.923,-0.1777,1.071,-0.4284,-0.3658,-0.2094,11.98,3.513,2.11,2.632,3.355,3.301,3.105,2.23,2.219,3.152,2.145,2.7,2.064,0.2093,88.98,3896.0,219800.0,45410000.0,0.09622,12.42,744.7,59050.0,9036000.0,113.0,55.17,-4.987,1.519,0.06324,0.01953,68.47,17.49,0.0005152,0.0008466,0.3822,0.1396,0.001455,0.0004965,204.9,14.15,1981.0,1019.0,2140.0,546.7,2235.0,538.4,143.0,34.45,Soundtrack,014588.mp3
